"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WSFG"
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2014-10",,,,"8","3",,,,,,,,,,,"1.11",,,,"2.39",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2014-11",,,,"5","1",,,,,,,,,,,"0.11",,,,"0.23",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2014-12",,,,"7","5",,,,,,,,,,,"0.66",,,,"1.33",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-01",,,,"2","1",,,,,,,,,,,"0.15",,,,"0.16",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-02",,,,"6","3",,,,,,,,,,,"0.71",,,,"1.16",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-03",,,,"4","2",,,,,,,,,,,"0.36",,,,"0.59",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-04",,,,"12","7",,,,,,,,,,,"1.41",,,,"4.13",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-05",,,,"19","13",,,,,,,,,,,"2.13",,,,"7.56",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-06",,,,"13","9",,,,,,,,,,,"1.20",,,,"5.41",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-07",,,,"13","6",,,,,,,,,,,"1.31",,,,"3.56",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-08",,,,"13","9",,,,,,,,,,,"1.02",,,,"6.54",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-09",,,,"8","7",,,,,,,,,,,"0.99",,,,"3.11",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-10",,,,"4","2",,,,,,,,,,,"0.31",,,,"0.57",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-11",,,,"8","4",,,,,,,,,,,"0.68",,,,"1.94",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2015-12",,,,"11","6",,,,,,,,,,,"2.25",,,,"4.52",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-01",,,,"6","2",,,,,,,,,,,"0.46",,,,"0.93",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-02",,,,"4","1",,"1",,,,,,,,"8.2","0.78",,,,"0.89","10.0",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-03",,,,"6","3",,,,,,,,,,,"0.49",,,,"1.06",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-04",,,,"12","8",,,,,,,,,,,"1.34",,,,"6.91",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-05",,,,"13","10",,,,,,,,,,,"2.34",,,,"7.67",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-06",,,,"5","4",,,,,,,,,,,"1.32",,,,"2.22",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-07",,,,"9","7",,,,,,,,,,,"1.54",,,,"3.65",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-08",,,,"11","7",,,,,,,,,,,"1.07",,,,"4.91",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-09",,,,"10","7",,,,,,,,,,,"1.31",,,,"3.71",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-10",,,,"5","3",,,,,,,,,,,"0.63",,,,"1.52",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-11",,,,"6","3",,,,,,,,,,,"0.26",,,,"0.89",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2016-12",,,,"4","2",,,,,,,,,,,"0.70",,,,"1.08",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-01",,,,"7","2",,,,,,,,,,,"0.56",,,,"1.08",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-02",,,,"5","2",,,,,,,,,,,"0.33",,,,"0.56",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-03",,,,"11","5",,,,,,,,,,,"0.77",,,,"1.82",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-04",,,,"12","8",,,,,,,,,,,"1.50",,,,"3.44",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-05",,,,"13","8",,,,,,,,,,,"1.65",,,,"7.17",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-06",,,,"9","5",,,,,,,,,,,"1.42",,,,"2.79",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-07",,,,"8","6",,,,,,,,,,,"0.70",,,,"2.73",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-08",,,,"10","7",,,,,,,,,,,"1.42",,,,"4.18",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-09",,,,"9","4",,,,,,,,,,,"2.64",,,,"4.42",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-10",,,,"11","9",,,,,,,,,,,"1.54",,,,"5.79",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-11",,,,"3","1",,,,,,,,,,,"0.26",,,,"0.29",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2017-12",,,,"4","1",,"1",,,,,,,,"2.4","0.23",,,,"0.28","2.8",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-01",,,,"5","2",,,,,,,,,,,"0.88",,,,"1.31",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-02",,,,"11","1",,"4",,,,,,,,"2.1","0.10",,,,"0.64","7.2",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-03",,,,"10","6",,,,,,,,,,,"0.77",,,,"2.46",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-04",,,,"6","2",,,,,,,,,,,"0.18",,,,"0.48",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-05",,,,"12","7",,,,,,,,,,,"0.99",,,,"2.63",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-06",,,,"9","8",,,,,,,,,,,"2.13",,,,"6.69",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-07",,,,"6","5",,,,,,,,,,,"2.32",,,,"5.65",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-08",,,,"11","7",,,,,,,,,,,"1.95",,,,"3.58",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-09",,,,"9","7",,,,,,,,,,,"1.99",,,,"6.20",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-10",,,,"10","7",,,,,,,,,,,"0.84",,,,"2.88",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-11",,,,"7","3",,,,,,,,,,,"0.21",,,,"0.65",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2018-12",,,,"7","5",,,,,,,,,,,"1.70",,,,"4.30",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-01",,,,"6","1",,"2",,,,,,,,"1.8","0.17",,,,"0.34","4.5",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-02",,,,"7","3",,"4",,,,,,,,"8.8","0.88",,,,"1.70","20.1",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-03",,,,"10","8",,,,,,,,,,,"0.51",,,,"2.65",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-04",,,,"8","4",,,,,,,,,,,"0.57",,,,"1.33",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-05",,,,"18","11",,,,,,,,,,,"1.64",,,,"7.86",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-06",,,,"16","10",,,,,,,,,,,"1.61",,,,"4.07",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-07",,,,"8","3",,,,,,,,,,,"1.02",,,,"2.01",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-08",,,,"11","7",,,,,,,,,,,"0.98",,,,"3.73",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-09",,,,"9","7",,,,,,,,,,,"1.47",,,,"4.41",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-10",,,,"10","6",,,,,,,,,,,"1.56",,,,"4.87",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-11",,,,"5","2",,,,,,,,,,,"0.71",,,,"1.40",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2019-12",,,,"7","2",,,,,,,,,,,"1.19",,,,"2.21",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-01",,,,"6","3",,,,,,,,,,,"0.40",,,,"0.93",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-02",,,,"2","0",,,,,,,,,,,"0.02",,,,"0.03",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-03",,,,"10","5",,,,,,,,,,,"0.48",,,,"1.68",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-04",,,,"6","2",,,,,,,,,,,"0.45",,,,"0.95",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-05",,,,"16","9",,,,,,,,,,,"1.21",,,,"3.61",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-06",,,,"9","5",,,,,,,,,,,"0.62",,,,"2.15",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-07",,,,"10","5",,,,,,,,,,,"0.81",,,,"2.52",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-08",,,,"5","4",,,,,,,,,,,"1.04",,,,"1.55",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-09",,,,"5","3",,,,,,,,,,,"1.59",,,,"2.26",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-10",,,,"8","3",,,,,,,,,,,"0.37",,,,"0.83",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-11",,,,"6","2",,,,,,,,,,,"0.74",,,,"1.08",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2020-12",,,,"4","4",,,,,,,,,,,"0.42",,,,"0.93",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-01",,,,"9","4",,,,,,,,,,,"0.85",,,,"1.54",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-02",,,,"10","6",,"6",,,,,,,,"3.6","0.21",,,,"0.97","14.2",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-03",,,,"6","4",,,,,,,,,,,"2.58",,,,"5.94",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-04",,,,"8","4",,,,,,,,,,,"1.06",,,,"2.63",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-05",,,,"12","9",,,,,,,,,,,"1.65",,,,"5.36",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-06",,,,"7","5",,,,,,,,,,,"1.55",,,,"3.60",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-07",,,,"7","5",,,,,,,,,,,"1.66",,,,"3.52",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-08",,,,"6","5",,,,,,,,,,,"2.54",,,,"7.27",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-09",,,,"6","3",,,,,,,,,,,"1.09",,,,"1.63",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-10",,,,"5","5",,,,,,,,,,,"1.59",,,,"4.49",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-11",,,,"2","1",,"0",,,,,,,,"0.0","0.27",,,,"0.28","0.0",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2021-12",,,,"2","2",,"1",,,,,,,,"1.3","0.33",,,,"0.45","1.3",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-01",,,,"2","2",,"2",,,,,,,,"2.4","0.24",,,,"0.40","3.8",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-02",,,,"2","0",,"0",,,,,,,,"0.3","0.07",,,,"0.09","0.3",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-03",,,,"7","4",,,,,,,,,,,"0.49",,,,"1.09",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-04",,,,"6","5",,,,,,,,,,,"0.41",,,,"1.33",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-05",,,,"12","6",,,,,,,,,,,"1.56",,,,"4.70",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-06",,,,"10","5",,,,,,,,,,,"1.28",,,,"2.81",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-07",,,,"10","5",,,,,,,,,,,"1.82",,,,"2.89",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-08",,,,"7","4",,,,,,,,,,,"0.38",,,,"1.17",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-09",,,,"5","3",,,,,,,,,,,"0.91",,,,"1.26",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-10",,,,"2","0",,"0",,,,,,,,"0.0","0.08",,,,"0.13","0.0",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-11",,,,"3","2",,"1",,,,,,,,"1.2","0.43",,,,"0.56","1.4",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2022-12",,,,"5","2",,"0",,,,,,,,"0.6","0.47",,,,"0.72","0.7",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-01",,,,"5","2",,"1",,,,,,,,"3.2","0.80",,,,"1.45","3.8",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-02",,,,"6","5",,"2",,,,,,,,"4.5","0.43",,,,"1.45","7.4",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-03",,,,"6","3",,"1",,,,,,,,"3.2","0.38",,,,"1.04","3.2",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-04",,,,"6","4",,,,,,,,,,,"1.04",,,,"1.92",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-05",,,,"4","0",,,,,,,,,,,"0.05",,,,"0.13",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-06",,,,"10","5",,,,,,,,,,,"1.66",,,,"4.71",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-07",,,,"17","12",,,,,,,,,,,"2.07",,,,"7.48",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-08",,,,"11","6",,,,,,,,,,,"0.82",,,,"2.39",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-09",,,,"6","4",,,,,,,,,,,"0.23",,,,"0.75",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-10",,,,"10","3",,,,,,,,,,,"0.97",,,,"1.68",,,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-11",,,,"3","2",,"0",,,,,,,,"0.1","0.11",,,,"0.22","0.1",,,,,,,,
"US1NESN0001","WAHOO 1.7 S, NE US","41.191206","-96.616693","368.8","2023-12",,,,"7","5",,,,,,,,,,,"0.51",,,,"1.56",,,,,,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-01",,"0","0","4","3","16","1","0","30","14","0","0","1","3","3.0","0.20","54","3811","1281","0.44","3.0","23.7","33.8","13.5",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-02",,"0","0","4","1","12","2","2","28","9","0","0","-4","7","7.0","0.25","56","4897","1087","0.42","8.0","26.2","36.9","15.4",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-03",,"0","0","5","4","7","3","0","30","6","1","0","11","8","7.0","0.42","70","5913","1015","1.31","9.0","32.3","42.9","21.6",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-04",,"4","4","10","8","0","0","0","18","0","7","0","20","0","0.0","0.88","84","6535","622","3.62","0.0","44.4","57.3","31.5",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-05",,"56","52","12","10","1","1","0","3","0","18","1","29","2","2.0","1.74","99","6763","228","6.42","2.0","59.3","70.7","48.0",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-06",,"235","178","10","6","0","0","0","0","0","28","2","46","0","0.0","2.01","94","6797","33","4.68","0.0","69.8","80.7","59.0",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-07",,"512","277","4","3","0","0","0","0","0","30","11","47","0","0.0","0.32","97","10","10","0.62","0.0","73.6","85.8","61.4",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-08",,"805","293","4","3","0","0","0","0","0","30","10","51","0","0.0","0.95","98","11","1","1.80","0.0","74.4","86.2","62.6",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-09",,"976","172","11","7","0","0","0","0","0","27","8","41","0","0.0","1.86","99","54","43","3.78","0.0","69.3","82.5","56.0",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-10",,"994","17","6","4","0","0","0","10","0","12","0","25","0","0.0","1.40","86","482","427","3.87","0.0","51.8","64.9","38.6",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-11",,"994","0","1","1","0","0","0","23","4","0","0","6","0","0.0","1.27","67","1347","865","1.27","0.0","36.2","49.3","23.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2013-12",,"994","0","2","1","9","2","7","31","18","0","0","-6","3","2.0","0.10","66","2704","1357","0.15","3.0","21.2","33.2","9.3",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-01",,"0","0","1","0","6","1","12","30","12","0","0","-13","1","1.0","0.07","67","4074","1370","0.07","1.0","20.8","35.5","6.2",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-02",,"0","0","6","2","11","3","8","28","18","0","0","-10","3","3.0","0.15","68","5316","1242","0.46","7.0","20.6","32.1","9.2",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-03",,"0","0","4","1","0","0","3","29","3","4","0","-9","0","0.3","0.13","77","6263","947","0.21","0.5","34.4","49.4","19.5",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-04",,"6","6","10","7","0","0","0","12","0","12","0","21","0","0.0","1.36","84","6720","457","3.22","0.0","50.0","64.3","35.6",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-05",,"92","85","11","7","0","0","0","2","0","22","1","31","0","0.0","3.90","95","6920","200","6.49","0.0","61.3","74.0","48.6",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-06",,"279","187","11","8","0","0","0","0","0","29","3","47","0","0.0","2.10","92","6934","14","8.33","0.0","71.0","82.2","59.7",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-07",,"477","198","7","2","0","0","0","0","0","31","4","48","0","0.0","0.18","96","17","17","0.55","0.0","70.8","83.7","58.0",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-08",,"720","243","14","8","0","0","0","0","0","30","4","52","0","0.0","2.25","94","17","0","6.98","0.0","73.1","83.2","63.0",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-09",,"796","76","10","6","0","0","0","0","0","23","1","33","0","0.0","1.50","91","142","125","3.12","0.0","63.4","75.7","51.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-10",,"798","2","7","4","0","0","0","5","0","15","0","27","0","0.0","2.00","83","454","312","3.30","0.0","54.7","68.5","40.9",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-11",,"798","0","3","1","6","1","0","22","10","1","0","1","2","2.0","0.15","75","1440","985","0.22","2.1","32.2","44.5","19.8",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2014-12",,"798","0","8","5","0","0","2","26","11","0","0","-4","0","0.0","0.63","57","2534","1095","1.52","0.0","29.7","36.7","22.7",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-01",,"0","0","2","0","6","0","6","31","10","0","0","-8","1","0.5","0.04","61","3748","1213","0.07","0.5","25.9","38.3","13.4",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-02",,"0","0","5","2","10","4","10","28","14","0","0","-14","14","7.5","0.81","53","5020","1273","1.29","13.5","19.5","31.0","8.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-03",,"0","0","3","2","0","0","1","26","2","9","0","0","0","0.0","0.66","89","5753","733","0.80","0.0","41.4","57.2","25.5",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-04",,"1","1","12","6","0","0","0","4","0","9","0","29","0","0.0","1.40","84","6141","387","3.61","0.0","52.1","64.3","40.0",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-05",,"20","19","18","12","0","0","0","0","0","18","0","37","0","0.0","3.59","82","6333","192","7.80","0.0","59.4","69.7","49.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-06",,"196","176","13","11","0","0","0","0","0","26","3","46","0","0.0","1.68","95","6343","10","6.04","0.0","70.7","81.3","60.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-07",,"470","275","9","8","0","0","0","0","0","31","7","53","0","0.0","1.36","95","4","4","3.54","0.0","73.7","84.7","62.8",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-08",,"650","180","13","9","0","0","0","0","0","30","2","44","0","0.0","1.76","94","22","18","7.69","0.0","70.4","81.7","59.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-09",,"824","174","11","6","0","0","0","0","0","25","4","44","0","0.0","2.04","96","60","38","4.00","0.0","69.7","81.5","57.9",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-10",,"831","7","3","2","0","0","0","3","0","12","1","26","0","0.0","0.28","92","373","313","0.51","0.0","55.1","68.2","42.1",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-11",,"831","0","7","5","0","0","0","18","2","4","0","19","0","0.0","0.60","79","1020","646","1.68","0.0","43.4","55.4","31.5",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2015-12",,"831","0","10","7","8","4","0","25","5","0","0","5","6","6.0","2.54","61","2038","1018","5.23","10.0","32.2","40.6","23.7",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2016-01",,"0","0","4","2","16","3","5","31","17","0","0","-8","3","2.0","0.62","51","3365","1327","0.84","5.0","22.2","30.4","13.9",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2016-02",,"0","0","3","1","15","2","0","24","6","1","0","7","8","8.0","0.50","74","4304","940","0.57","9.0","32.6","42.4","22.8",,,,,
"USC00255362","MEAD 6 S, NE US","41.143","-96.4808","356.6","2016-03",,"0","0","4","3","0","0","0","19","1","5","0","16","0","0.0","0.50","79","4923","619","0.98","0.0","45.0","59.2","30.9",,,,,
