"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG"
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-06",,"86","45",,,,,"0","0","0","25","0","38",,,,"88",,"86",,,,,"63.6","76.9","50.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-07",,"399","313",,,,,"0","0","0","31","20","47",,,,"101","11","11",,,,,"74.7","91.0","58.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-08",,"649","250",,,,,"0","0","0","30","13","49",,,,"110","29","17",,,,,"72.5","86.9","58.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-09",,"670","22",,,,,"0","0","0","24","1","41",,,,"90","156","127",,,,,"61.5","74.9","48.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-10",,"670","0",,,,,"0","4","0","3","0","32",,,,"72","595","439",,,,,"50.8","62.3","39.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-11",,"670","0",,,,,"0","17","2","0","0","19",,,,"63","1372","776",,,,,"39.1","47.1","31.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2018-12",,"670","0",,,,,"0","22","5","0","0","14",,,,"52","2312","940",,,,,"34.7","39.9","29.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-01",,"0","0",,,,,"0","20","7","0","0","20",,,,"50","3261","949",,,,,"34.4","39.6","29.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-02",,"0","0",,,,,"0","25","14","0","0","2",,,,"50","4304","1043",,,,,"24.9","31.9","17.9",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-03",,"0","0",,,,,"0","18","6","0","0","6",,,,"63","5202","899",,,,,"36.0","44.9","27.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-04",,"0","0",,,,,"0","0","0","1","0","34",,,,"72","5639","437",,,,,"50.4","60.0","40.9",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-05",,"15","15",,,,,"0","0","0","20","0","37",,,,"84","5801","162",,,,,"60.3","72.2","48.3",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-06",,"110","94",,,,,"0","0","0","25","3","41",,,,"93","5879","77",,,,,"65.6","79.4","51.8",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-07",,"309","199",,,,,"0","0","0","31","9","44",,,,"98","3","3",,,,,"71.3","86.0","56.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-08",,"582","273",,,,,"0","0","0","31","12","48",,,,"104","3","0",,,,,"73.8","88.7","58.9",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-09",,"648","66",,,,,"0","0","0","21","2","34",,,,"94","155","152",,,,,"62.1","73.1","51.2",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-10",,"648","0",,,,,"0","9","0","2","0","19",,,,"71","749","593",,,,,"45.9","56.2","35.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-11",,"648","0",,,,,"0","17","1","0","0","17",,,,"59","1526","777",,,,,"39.1","47.1","31.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2019-12",,"648","0",,,,,"0","24","4","0","0","23",,,,"56","2438","912",,,,,"35.6","40.4","30.8",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-01",,"0","0",,,,,"0","10","2","0","0","13",,,,"58","3267","830",,,,,"38.2","43.9","32.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-02",,"0","0",,,,,"0","19","1","0","0","16",,,,"64","4039","772",,,,,"38.4","46.7","30.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-03",,"0","0",,,,,"0","18","1","0","0","21",,,,"62","4772","733",,,,,"41.4","51.5","31.2",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-04",,"0","0",,,,,"0","8","0","5","0","24",,,,"79","5234","461",,,,,"49.6","62.2","37.0",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-05",,"12","12",,,,,"0","0","0","13","0","33",,,,"88","5467","234",,,,,"57.9","69.5","46.3",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-06",,"81","68",,,,,"0","0","0","21","3","43",,,,"92","5586","118",,,,,"63.3","75.3","51.3",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-07",,"326","245",,,,,"0","0","0","31","14","48",,,,"104","12","12",,,,,"72.5","88.1","56.9",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-08",,"579","254",,,,,"0","0","0","31","13","44",,,,"106","18","6",,,,,"73.0","88.6","57.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-09",,"683","104",,,,,"0","0","0","27","6","41",,,,"99","71","53",,,,,"66.7","80.8","52.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-10",,"704","21",,,,,"0","7","0","9","0","17",,,,"87","509","438",,,,,"51.5","62.7","40.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-11",,"704","0",,,,,"0","16","1","0","0","19",,,,"65","1233","723",,,,,"40.9","48.1","33.7",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2020-12",,"704","0",,,,,"0","25","4","0","0","19",,,,"53","2190","957",,,,,"34.1","39.6","28.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-01",,"0","0",,,,,"0","17","1","0","0","20",,,,"58","3047","856",,,,,"37.4","42.5","32.3",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-02",,"0","0",,,,,"0","22","8","0","0","12",,,,"60","3965","918",,,,,"32.2","38.5","25.9",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-03",,"0","0",,,,,"0","12","0","0","0","23",,,,"67","4613","647",,,,,"44.1","55.1","33.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-04",,"2","2",,,,,"0","4","0","7","0","19",,,,"80","5037","424",,,,,"50.9","63.4","38.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-05",,"13","11",,,,,"0","0","0","18","0","34",,,,"87","5280","243",,,,,"57.5","71.5","43.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-06",,"301","288",,,,,"0","0","0","28","15","41",,,,"112","5334","54",,,,,"72.8","87.3","58.2",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-07",,"727","426",,,,,"0","0","0","31","25","48",,,,"107","0","0",,,,,"78.7","94.7","62.7",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-08",,"971","244",,,,,"0","0","0","31","10","46",,,,"102","16","16",,,,,"72.4","85.9","58.8",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-09",,"1024","53",,,,,"0","0","0","24","2","39",,,,"90","103","87",,,,,"63.9","77.2","50.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-10",,"1024","0",,,,,"0","3","0","6","0","28",,,,"78","511","408",,,,,"51.8","62.3","41.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-11",,"1024","0",,,,,"0","7","1","0","0","21",,,,"62","1168","657",,,,,"43.1","49.6","36.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2021-12",,"1024","0",,,,,"1","24","11","0","0","-3",,,,"62","2210","1043",,,,,"31.4","36.1","26.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-01",,"0","0",,,,,"0","29","10","0","0","1",,,,"45","3257","1046",,,,,"31.2","36.0","26.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-02",,"0","0",,,,,"0","19","4","0","0","8",,,,"58","4080","823",,,,,"35.6","44.0","27.2",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-03",,"0","0",,,,,"0","10","0","0","0","18",,,,"65","4711","631",,,,,"44.7","53.7","35.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-04",,"0","0",,,,,"0","12","0","1","0","29",,,,"72","5338","627",,,,,"44.1","53.8","34.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-05",,"1","1",,,,,"0","0","0","5","0","33",,,,"76","5719","381",,,,,"52.7","63.4","42.0",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-06",,"48","47",,,,,"0","0","0","24","1","41",,,,"95","5814","95",,,,,"63.4","74.8","51.9",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-07",,"391","343",,,,,"0","0","0","31","20","52",,,,"107","2","2",,,,,"76.0","92.4","59.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-08",,"794","402",,,,,"0","0","0","31","26","48",,,,"104","2","0",,,,,"78.0","94.4","61.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-09",,"911","117",,,,,"0","0","0","29","5","43",,,,"100","41","38",,,,,"67.6","81.9","53.3",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-10",,"932","21",,,,,"0","1","0","19","0","28",,,,"86","279","239",,,,,"58.0","70.9","45.0",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-11",,"932","0",,,,,"0","27","4","0","0","11",,,,"54","1268","988",,,,,"32.1","39.6","24.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2022-12",,"932","0",,,,,"2","29","18","0","0","-1",,,,"48","2462","1194",,,,,"26.5","30.9","22.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-01",,"0","0",,,,,"0","19","3","0","0","9",,,,"54","3362","900",,,,,"36.0","41.9","30.1",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-02",,"0","0",,,,,"0","19","2","0","0","8",,,,"54","4109","747",,,,,"36.0","44.6","27.4",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-03",,"0","0",,,,,"0","19","0","0","0","22",,,,"62","4858","749",,,,,"40.8","49.7","32.0",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-04",,"5","5",,,,,"0","10","0","5","0","24",,,,"85","5375","517",,,,,"47.9","58.6","37.3",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-05",,"90","85",,,,,"0","0","0","25","2","41",,,,"93","5493","117",,,,,"63.9","76.8","51.0",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-06",,"219","129",,,,,"0","0","0","27","6","41",,,,"94","5549","56",,,,,"67.4","82.1","52.8",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-07",,"536","317",,,,,"0","0","0","31","18","50",,,,"102","0","0",,,,,"75.2","91.9","58.6",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-08",,"826","290",,,,,"0","0","0","29","14","48",,,,"106","10","10",,,,,"74.0","87.6","60.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-09",,"905","79",,,,,"0","0","0","21","3","40",,,,"93","121","111",,,,,"63.9","76.3","51.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-10",,"911","6",,,,,"0","7","0","11","0","21",,,,"83","492","370",,,,,"53.3","63.8","42.7",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-11",,"911","0",,,,,"0","15","3","0","0","19",,,,"57","1273","781",,,,,"39.0","45.4","32.5",,,,,,,
"USR0000WESC","ESCURE WASHINGTON, WA US","47.0378","-117.9472","503.8","2023-12",,"911","0",,,,,"0","15","2","0","0","25",,,,"55","2089","816",,,,,"37.8","42.8","32.8",,,,,,,
"US1NDRM0004","EDMORE 4.4 SE, ND US","48.395088","-98.361939","466.6","2015-06",,,,"8","6",,,,,,,,,,,"1.46",,,,,,"3.89",,,,,,,,,,,
"US1NDRM0004","EDMORE 4.4 SE, ND US","48.395088","-98.361939","466.6","2016-05",,,,"9","4",,,,,,,,,,,"1.22",,,,,,"2.87",,,,,,,,,,,
"US1NDRM0004","EDMORE 4.4 SE, ND US","48.395088","-98.361939","466.6","2017-05",,,,"9","5",,,,,,,,,,,"0.32",,,,,,"1.30",,,,,,,,,,,
"US1NDRM0004","EDMORE 4.4 SE, ND US","48.395088","-98.361939","466.6","2017-06",,,,"7","6",,,,,,,,,,,"1.01",,,,,,"2.72",,,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-01",,"0","0","4","3","13","4","3","25","6","0","0","-3","25","15.0","0.50","52","4051","1056",,,"1.08","33.0","29.8","38.9","20.6",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-02",,"0","0","4","4",,,"0","24","8","0","0","6",,,"0.15","48","5024","974",,,"1.41",,"30.2","37.2","23.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-03",,"0","0",,,,,"1","24","7","0","0","-1",,,,"57","6036","1012",,,,,"32.4","42.5","22.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-04",,"0","0","9","9","9","9","0","22","8","0","0","8","9","8.0","0.36","67","6886","850",,,"1.94","39.0","36.7","46.7","26.6",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-05",,"6","6","10","7",,,"0","1","0","5","0","26",,,"3.24","81","7295","409",,,"8.94",,"52.0","60.9","43.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-06",,"30","23",,,,,"0","0","0","16","0","37",,,,"84","7466","171",,,,,"59.8","69.9","49.6",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-07",,"142","112","6","3","0","0","0","0","0","29","2","44","0","0.0","0.39","91","37","37",,,"1.12","0.0","67.4","80.3","54.5",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-08",,"230","89","4","3","0","0","0","0","0","28","1","46","0","0.0","0.88","93","71","34",,,"1.33","0.0","66.8","79.6","53.9",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-09",,"286","56","6","4",,,"0","2","0","18","1","30",,,"1.32","94","294","222",,,"3.38",,"59.3","70.1","48.6",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-10",,"286","0","1","1","3","3","0","13","1","0","0","17","4","3.0","0.71","69","956","662",,,"1.02","6.0","43.6","52.6","34.7",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-11",,"286","0","4","2","9","5","2","22","5","0","0","-2","7","5.0","0.36","67","1874","918",,,"0.92","16.0","34.4","43.7","25.0",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2013-12",,"286","0","10","4",,,"9","24","12","0","0","-27",,,"0.39","55","3171","1296",,,"1.33",,"23.2","32.4","13.9",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-01",,"0","0",,,,"6","4","25","7","0","0","-15",,"12.0",,"58","4310","1140",,,,"36.0","28.2","37.4","19.1",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-02",,"0","0",,,"24",,"11","26","16","0","0","-28","20",,,"49","5647","1337",,,,,"17.2","25.2","9.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-03",,"0","0",,,,,"3","24","7","0","0","-19",,,,"56","6714","1067",,,,,"30.6","39.5","21.7",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-04",,"0","0","4","4",,"2","0","10","0","1","0","10",,"5.0","0.54","70","7384","670",,,"1.51","9.0","42.7","52.5","32.9",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-05",,"0","0","9","8","0","1","0","5","0","10","0","26","0","3.0","0.29","79","7819","435",,,"1.56","3.0","51.0","61.6","40.3",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-06",,"0","0","10","8",,,"0","0","0","13","0","37",,,"0.78","79","8083","263",,,"4.09",,"56.0","67.2","44.8",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-08",,,"107","2","2",,,"0","0","0","25","1","42",,,"0.60","92",,"94",,,"8.94",,"65.4","77.0","53.9",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-09",,,"18","4","4","2","2","0","5","0","16","0","28","4","3.0","0.77","88",,"295",,,"2.28","5.0","55.8","67.0","44.5",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-11",,,"0","6","5",,"5","6","20","8","0","0","-12",,"10.0","0.30","65",,"1048",,,"0.97","23.0","30.1","38.7","21.4",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2014-12",,,"0","4","2",,,"3","23","12","0","0","-17",,,"0.42","63",,"1064",,,"1.52",,"30.7","38.8","22.5",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-01",,"0","0","5","4",,,"5","20","6","0","0","-12",,,"0.32","65",,"1030",,,"1.67",,"31.8","40.6","22.9",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-02",,"0","0","3","2",,,"3","16","8","0","0","-6",,,"0.36","62",,"878",,,"1.10",,"32.5","40.6","24.3",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-03",,"0","0","5","3",,,"2","10","4","1","0","-6",,,"0.18","71",,"726",,,"0.60",,"41.6","50.5","32.7",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-04",,,,"8","6",,,,,,,,,,,"1.00",,,,,,"2.51",,,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-05",,,"0","8","8",,,"0","9","0","2","0","27",,,"1.84","76",,"534",,,"5.55",,"47.8","57.9","37.6",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-06",,,"69","3","3",,,"0","0","0","24","3","38",,,"0.30","93",,"135",,,"0.57",,"62.8","75.8","49.8",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-07",,,"78","6","4","0","0","0","0","0","25","1","41","0","0.0","1.30","90","78","78",,,"3.70","0.0","65.0","76.9","53.1",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-08",,,,"4","4","0","0",,,,,,,"0","0.0","0.28",,,,,,"0.83","0.0",,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-09",,,"16","4","4","0","0","0","1","0","13","0","32","0","0.0","0.92","87",,"217",,,"1.79","0.0","57.4","68.6","46.1",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-11",,,,,,,"8",,,,,,,,"12.0",,,,,,,,"47.0",,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2015-12",,,,"5","2",,"4",,,,,,,,"16.0","0.81",,,,,,"1.36","24.0",,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-01",,"0","0","5","3","28","7","0","28","9","0","0","4","23","18.0","0.22","54",,"1083",,,"1.98","36.0","30.1","37.4","22.7",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-02",,"0","0","3","1","4","0","0","18","3","0","0","14","3","0.0","0.10","60",,"775",,,"0.20","0.0","38.3","45.8","30.8",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-03",,"0","0","7","4",,"6","0","17","2","0","0","17",,"5.0","0.48","65",,"688",,,"1.69","16.0","40.4","49.5","31.4",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-04",,,,"7","6",,"4",,,,,,,,"12.0","1.31",,,,,,"3.70","24.0",,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-05",,,,"8","5","4","2",,,,,,,"12","14.0","2.49",,,,,,"5.35","15.0",,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-06",,,,"3","2",,,,,,,,,,,"0.32",,,,,,"1.72",,,,,,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-07",,,"50","8","4","0","0","0","0","0","27","0","45","0","0.0","2.82","89","74","74",,,"3.68","0.0","64.2","77.1","51.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-08",,,"59","8","6",,,"0","0","0","25","1","41",,,"0.65","90","158","84",,,"2.54",,"64.2","76.6","51.8",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-09",,,"9","7","5",,,"0","1","0","8","0","29",,,"1.10","87","488","329",,,"3.56",,"54.3","64.1","44.5",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-10",,,"0",,,,"3","0","8","1","1","0","19",,"3.0",,"72","1093","605",,,,"8.0","45.5","53.5","37.4",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-11",,,"0","2","1","0","0","0","12","2","3","0","18","0","0.0","0.19","71","1727","634",,,"0.54","0.0","43.9","52.4","35.3",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2016-12",,,"0","8","4","27","9","11","30","19","0","0","-13","10","6.0","0.29","46","3207","1480",,,"1.07","27.9","17.3","24.3","10.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2017-01",,"0","0","6","2",,"6","10","26","17","0","0","-15",,"6.0","0.19","54","4511","1305",,,"0.61","19.0","20.1","28.5","11.6",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2017-02",,"0","0","4","3","12","6","6","19","13","0","0","-15","10","8.0","0.42","62","5587","1076",,,"0.99","25.0","25.6","33.4","17.7",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2017-03",,"0","0","2","2","13","2","0","19","6","1","0","2","10","8.0","0.26","72","6522","934",,,"0.44","14.0","34.9","44.7","25.1",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2017-04",,"0","0",,,,,"0","12","1","0","0","20",,,,"66","7233","711",,,,,"41.3","50.4","32.2",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2017-05",,"4","4","6","6","0","0","0","0","0","9","0","33","0","0.0","1.29","83","7632","399",,,"3.28","0.0","52.2","63.6","40.9",,,,,,,
"USC00247540","SHONKIN 7 S, MT US","47.53101","-110.57668","1309.1","2017-06",,"22","18","4","3","0","0","0","0","0","14","1","37","0","0.0","0.72","91","7819","186",,,"1.50","0.0","59.4","71.0","47.8",,,,,,,
