"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-01","0","7","0",",7","10",",7","1",",7","31",",7","2",",7","21",",7","31",",7","24",",7","0",",7","0",",7","-29",",7,09,+","12",",,7,31,+","3.0",",,7,26,","0.24",",,7,26,","43",",7,16,","6129","7","1916",",7","0.51",",,,7","6.3",",,,7","3.2",",7","15.9",",,,7","-9.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-02","0","7","0",",7","4",",7","2",",7","28",",7","3",",7","25",",7","28",",7","26",",7","0",",7","0",",7","-24",",7,11,+","15",",,7,28,+","3.0",",,7,13,","0.19",",,7,13,","38",",7,18,","7927","7","1798",",7","0.41",",,,7","6.6",",,,7","0.8",",7","12.1",",,,7","-10.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-03","0","7","0",",7","7",",7","0",",7","29",",7","1",",7","7",",7","31",",7","18",",7","0",",7","0",",7","-29",",7,01,","16",",,7,09,+","1.0",",,7,07,","0.09",",,7,07,","57",",7,30,","9358","7","1431",",7","0.24",",,,7","3.3",",,,7","18.8",",7","28.6",",,,7","9.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-04","0","7","0",",7","10",",7","5",",7","2",",7","2",",7","0",",7","21",",7","3",",7","1",",7","0",",7","6",",7,02,+","1",",,7,16,+","1.0",",,7,29,+","0.64",",,7,29,","74",",7,21,","10209","7","851",",7","2.13",",,,7","3.2",",,,7","36.6",",7","47.3",",,,7","26.0",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-05","39","7","39",",7","9",",7","7",",7","0",",7","0",",7","0",",7","6",",7","0",",7","11",",7","1",",7","27",",7,15,+","0",",,7,31,+","0.5",",,7,05,","0.56",",,7,08,","93",",7,30,","10603","7","393",",7","1.87",",,,7","0.5",",,,7","53.6",",7","64.7",",,,7","42.4",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-06","65","7","25",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","40",",7,12,","0",",,7,30,+","0.0",",,7,30,+","2.12",",,7,29,","85",",7,22,","10698","7","95",",7","4.76",",,,7","0.0",",,,7","62.7",",7","71.9",",,,7","53.4",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-07","158","7","93",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","48",",7,02,","0",",,7,31,+","0.0",",,7,31,+","0.42",",,7,25,+","90",",7,06,","34","7","34",",7","1.69",",,,7","0.0",",,,7","66.9",",7","77.5",",,,7","56.3",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-08","293","7","135",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","45",",7,26,","0",",,7,31,+","0.0",",,7,31,+","1.33",",,7,24,","87",",7,15,","83","7","49",",7","3.84",",,,7","0.0",",,,7","67.8",",7","78.2",",,,7","57.3",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-09","318","7","25",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","2",",7","36",",7,15,","0",",,7,30,+","0.0",",,7,30,+","0.21",",,7,21,","93",",7,26,","322","7","239",",7","0.69",",,,7","0.0",",,,7","57.9",",7","70.4",",,,7","45.3",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-10","318","7","0",",7","5",",7","2",",7","0",",7","0",",7","0",",7","12",",7","0",",7","5",",7","0",",7","16",",7,31,","0",",,7,31,+","0.0",",,7,31,+","0.74",",,7,01,","75",",7,16,","925","7","603",",7","1.24",",,,7","0.0",",,,7","45.6",",7","57.5",",,,7","33.6",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-11","318","7","0",",7","11",",7","3",",7","15",",7","3",",7","8",",7","29",",7","19",",7","0",",7","0",",7","-20",",7,27,","4",",,7,30,+","2.0",",,7,26,","0.11",",,7,05,","53",",7,03,","2300","7","1375",",7","0.59",",,,7","6.9",",,,7","19.2",",7","28.8",",,,7","9.6",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2014-12","318","7","0",",7","1",",7","0",",7","31",",7","0",",7","14",",7","31",",7","24",",7","0",",7","0",",7","-20",",7,30,+","4",",,7,12,+","0.2",",,7,28,","0.01",",,7,28,","45",",7,13,","3858","7","1559",",7","0.01",",,,7","0.2",",,,7","14.7",",7","24.2",",,,7","5.3",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-01","0","7","0",",7","6",",7","3",",7","31",",7","4",",7","12",",7","31",",7","21",",7","0",",7","0",",7","-24",",7,13,+","10",",,7,25,","5.0",",,7,03,","0.30",",,7,03,","42",",7,28,","5492","7","1633",",7","0.71",",,,7","10.3",",,,7","12.3",",7","22.1",",,,7","2.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-02","0","7","0",",7","9",",7","3",",7","28",",7","4",",7","21",",7","28",",7","28",",7","0",",7","0",",7","-29",",7,23,+","13",",,7,28,+","2.0",",,7,25,+","0.19",",,7,10,","31",",7,24,","7258","7","1766",",7","0.58",",,,7","8.5",",,,7","1.9",",7","13.2",",,,7","-9.4",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-03","0","7","0",",7","9",",7","2",",7","18",",7","2",",7","6",",7","30",",7","7",",7","0",",7","0",",7","-18",",7,06,+","12",",,7,08,+","1.0",",,7,25,+","0.17",",,7,20,","67",",7,15,","8368","7","1110",",7","0.56",",,,7","3.8",",,,7","29.2",",7","40.2",",,,7","18.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-04","0","7","0",",7","7",",7","2",",7","2",",7","2",",7","0",",7","18",",7","1",",7","5",",7","0",",7","19",",7,03,","2",",,7,06,","1.5",",,7,06,","0.14",",,7,27,","75",",7,12,","9024","7","656",",7","0.59",",,,7","3.3",",,,7","43.1",",7","55.8",",,,7","30.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-05","10","7","10",",7","10",",7","6",",7","1",",7","1",",7","0",",7","3",",7","0",",7","14",",7","0",",7","30",",7,19,","4",",,7,18,","4.0",",,7,18,","1.52",",,7,17,","84",",7,27,","9401","7","377",",7","4.00",",,,7","4.0",",,,7","53.1",",7","64.9",",,,7","41.4",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-06","91","7","81",",7","12",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","43",",7,04,","0",",,7,30,+","0.0",",,7,30,+","1.20",",,7,06,","87",",7,30,","9461","7","59",",7","4.00",",,,7","0.0",",,,7","65.7",",7","77.3",",,,7","54.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-07","269","7","177",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","3",",7","46",",7,07,","0",",,7,31,+","0.0",",,7,31,+","0.55",",,7,08,","91",",7,13,","16","7","16",",7","2.21",",,,7","0.0",",,,7","70.2",",7","81.4",",,,7","59.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-08","400","7","131",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","7",",7","40",",7,24,","0",",,7,31,+","0.0",",,7,31,+","1.17",",,7,23,","99",",7,15,","69","7","53",",7","2.13",",,,7","0.0",",,,7","67.5",",7","81.5",",,,7","53.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-09","448","7","48",",7","4",",7","3",",7","0",",7","0",",7","0",",7","2",",7","0",",7","22",",7","3",",7","31",",7,30,+","0",",,7,30,+","0.0",",,7,30,+","2.44",",,7,24,","97",",7,04,","266","7","197",",7","3.79",",,,7","0.0",",,,7","60.0",",7","74.3",",,,7","45.7",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-10","448","7","0",",7","10",",7","5",",7","0",",7","0",",7","0",",7","13",",7","0",",7","3",",7","0",",7","28",",7,30,+","0",",,7,31,+","0.0",",T,7,29,+","0.38",",,7,24,","83",",7,11,","809","7","543",",7","1.14",",,,7","0.0",",T,,7","47.5",",7","59.1",",,,7","35.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-11","448","7","0",",7","7",",7","1",",7","0",",7","0",",7","0",",7","26",",7","6",",7","0",",7","0",",7","1",",7,27,","0",",T,7,19,+","0.5",",,7,19,+","0.11",",,7,01,","63",",7,16,","1796","7","986",",7","0.35",",,,7","1.1",",,,7","32.1",",7","42.3",",,,7","21.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2015-12","448","7","0",",7","5",",7","4",",7","20",",7","3",",7","6",",7","30",",7","21",",7","0",",7","0",",7","-17",",7,27,+","8",",,7,28,+","6.0",",,7,23,","0.35",",,7,23,","54",",7,10,+","3198","7","1403",",7","0.73",",,,7","9.3",",,,7","19.8",",7","28.1",",,,7","11.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-01","0","7","0",",7","7",",7","1",",7","31",",7","1",",7","12",",7","31",",7","25",",7","0",",7","0",",7","-26",",7,17,+","8",",,7,19,+","1.9",",,7,14,","0.19",",,7,14,","43",",7,24,","4839","7","1641",",7","0.33",",,,7","4.1",",,,7","12.1",",7","21.0",",,,7","3.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-02","0","7","0",",7","7",",7","3",",7","27",",7","4",",7","3",",7","29",",7","14",",7","0",",7","0",",7","-8",",7,13,+","8",",,7,19,+","3.0",",,7,14,","0.21",",,7,14,","52",",7,27,","6033","7","1194",",7","0.55",",,,7","8.3",",,,7","23.8",",7","32.6",",,,7","15.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-03","0","7","0",",7","6",",7","3",",7","3",",7","1",",7","1",",7","31",",7","5",",7","1",",7","0",",7","0",",7,01,","1",",,7,31,+","1.2",",,7,18,","0.21",",,7,15,","70",",7,15,","6992","7","959",",7","0.63",",,,7","3.0",",,,7","34.1",",7","45.7",",,,7","22.4",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-04","0","7","0",",7","8",",7","8",",7","1",",7","1",",7","0",",7","16",",7","0",",7","1",",7","0",",7","19",",7,11,+","1",",,7,17,","3.0",",,7,17,","0.81",",,7,17,","72",",7,21,","7710","7","718",",7","2.18",",,,7","3.9",",,,7","41.1",",7","52.0",",,,7","30.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-05","15","7","15",",7","9",",7","4",",7","0",",7","0",",7","0",",7","3",",7","0",",7","20",",7","1",",7","29",",7,13,+","0",",,7,31,+","0.0",",,7,31,+","1.22",",,7,31,","92",",7,06,","7952","7","242",",7","1.93",",,,7","0.0",",,,7","57.6",",7","70.3",",,,7","45.0",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-06","87","7","72",",7","14",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","1",",7","45",",7,02,","0",",,7,30,+","0.0",",,7,30,+","1.15",",,7,10,","92",",7,10,","8000","7","48",",7","2.87",",,,7","0.0",",,,7","65.8",",7","77.2",",,,7","54.4",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-07","215","7","128",",7","12",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","49",",7,29,+","0",",,7,31,+","0.0",",,7,31,+","0.78",",,7,06,","94",",7,21,","20","7","20",",7","2.63",",,,7","0.0",",,,7","68.5",",7","79.0",",,,7","58.0",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-08","330","7","115",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","5",",7","47",",7,05,","0",",,7,31,+","0.0",",,7,31,+","0.76",",,7,18,","93",",7,23,+","44","7","25",",7","1.19",",,,7","0.0",",,,7","67.9",",7","81.9",",,,7","53.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-09","346","7","15",",7","12",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","35",",7,15,+","0",",,7,30,+","0.0",",,7,30,+","0.86",",,7,16,","89",",7,02,","296","7","252",",7","2.39",",,,7","0.0",",,,7","57.1",",7","69.5",",,,7","44.7",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-10","346","7","0",",7","8",",7","2",",7","0",",7","0",",7","0",",7","15",",7","0",",7","2",",7","0",",7","20",",7,14,+","0",",T,7,07,","0.1",",,7,12,","1.11",",,7,04,","77",",7,02,","930","7","634",",7","1.54",",,,7","0.1",",,,7","44.6",",7","54.5",",,,7","34.6",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-11","346","7","0",",7","4",",7","4",",7","3",",7","3",",7","0",",7","24",",7","3",",7","1",",7","0",",7","8",",7,20,+","12",",,7,30,","6.0",",,7,30,","0.53",",,7,01,","72",",7,10,","1736","7","806",",7","1.53",",,,7","13.0",",,,7","38.1",",7","49.2",",,,7","27.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2016-12","346","7","0",",7","10",",7","4",",7","31",",7","5",",7","14",",7","31",",7","31",",7","0",",7","0",",7","-29",",7,18,+","26",",,7,26,","16.5",",,7,26,","1.16",",,7,26,","32",",7,23,+","3523","7","1788",",7","2.04",",,,7","28.7",",,,7","7.3",",7","15.5",",,,7","-0.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-01","0","7","0",",7","7",",7","1",",7","31",",7","4",",7","14",",7","31",",7","24",",7","0",",7","0",",7","-28",",7,13,","27",",,7,03,","7.0",",,7,03,","0.42",",,7,03,","41",",7,19,","5262","7","1739",",7","0.67",",,,7","10.9",",,,7","8.9",",7","17.1",",,,7","0.8",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-02","0","7","0",",7","6",",7","2",",7","28",",7","3",",7","13",",7","28",",7","16",",7","0",",7","0",",7","-26",",7,08,","28",",,7,08,+","3.5",",,7,07,","0.24",",,7,07,","47",",7,17,","6642","7","1380",",7","0.50",",,,7","7.1",",,,7","15.7",",7","25.5",",,,7","5.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-03","0","7","0",",7","7",",7","2",",7","31",",7","4",",7","8",",7","28",",7","13",",7","0",",7","0",",7","-15",",7,14,+","22",",,7,16,+","3.1",",,7,07,","0.22",",,7,07,","58",",7,30,","7994","7","1352",",7","0.66",",,,7","7.4",",,,7","21.4",",7","30.6",",,,7","12.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-04","0","7","0",",7","9",",7","4",",7","2",",7","0",",7","0",",7","16",",7","0",",7","2",",7","0",",7","23",",7,10,","5",",,7,01,","0.3",",,7,25,","0.23",",,7,16,","73",",7,15,","8659","7","665",",7","0.66",",,,7","0.7",",,,7","42.8",",7","53.9",",,,7","31.7",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-05","1","7","1",",7","6",",7","2",",7","0",",7","0",",7","0",",7","1",",7","0",",7","13",",7","0",",7","32",",7,18,","0",",,7,31,+","0.0",",,7,31,+","0.30",",,7,16,","82",",7,06,","8957","7","298",",7","0.64",",,,7","0.0",",,,7","55.4",",7","67.9",",,,7","42.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-06","61","7","60",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","1",",7","40",",7,26,","0",",,7,30,+","0.0",",,7,30,+","1.22",",,7,14,","94",",7,03,","9050","7","93",",7","2.43",",,,7","0.0",",,,7","63.9",",7","75.4",",,,7","52.3",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-07","252","7","191",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","6",",7","51",",7,18,","0",",,7,31,+","0.0",",,7,31,+","0.42",",,7,22,","93",",7,31,","7","7","7",",7","1.24",",,,7","0.0",",,,7","71.0",",7","83.4",",,,7","58.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-08","308","7","56",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","1",",7","41",",7,22,","0",",,7,31,+","0.0",",,7,31,+","1.05",",,7,03,","91",",7,30,","58","7","51",",7","2.57",",,,7","0.0",",,,7","65.2",",7","79.1",",,,7","51.3",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-09","331","7","23",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","1",",7","37",",7,18,+","0",",,7,30,+","0.0",",,7,30,+","0.94",",,7,16,","94",",7,13,","300","7","243",",7","2.06",",,,7","0.0",",,,7","57.7",",7","70.7",",,,7","44.7",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-10","331","7","0",",7","2",",7","0",",7","0",",7","0",",7","0",",7","18",",7","1",",7","3",",7","0",",7","12",",7,29,+","0",",,7,31,+","0.0",",T,7,30,+","0.01",",,7,26,+","79",",7,20,","965","7","665",",7","0.02",",,,7","0.0",",T,,7","43.6",",7","56.9",",,,7","30.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-11","331","7","0",",7","7",",7","1",",7","11",",7","2",",7","3",",7","30",",7","15",",7","0",",7","0",",7","-4",",7,10,+","2",",,7,14,+","1.5",",,7,04,","0.12",",,7,04,","60",",7,24,","2218","7","1252",",7","0.38",",,,7","3.7",",,,7","23.3",",7","33.7",",,,7","12.8",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2017-12","331","7","0",",7","6",",7","1",",7","13",",7","2",",7","10",",7","31",",7","16",",7","0",",7","0",",7","-33",",7,31,+","4",",,7,21,","3.0",",,7,21,","0.16",",,7,21,","52",",7,03,","3794","7","1576",",7","0.30",",,,7","4.9",",,,7","14.1",",7","24.2",",,,7","4.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-01","0","7","0",",7","1",",7","1",",7","31",",7","1",",7","15",",7","31",",7","23",",7","0",",7","0",",7","-33",",7,13,+","6",",,7,11,","4.0",",,7,11,","0.31",",,7,11,","46",",7,31,","5528","7","1734",",7","0.31",",,,7","4.0",",,,7","9.0",",7","20.7",",,,7","-2.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-02","0","7","0",",7","6",",7","1",",7","28",",7","2",",7","23",",7","28",",7","25",",7","0",",7","0",",7","-27",",7,13,+","6",",,7,28,+","2.0",",,7,03,","0.13",",,7,03,","43",",7,15,","7266","7","1738",",7","0.24",",,,7","3.8",",,,7","2.9",",7","15.7",",,,7","-9.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-03","0","7","0",",7","10",",7","3",",7","31",",7","3",",7","4",",7","31",",7","12",",7","0",",7","0",",7","-2",",7,31,+","11",",,7,13,+","5.0",",,7,06,","0.42",",,7,24,","48",",7,28,","8543","7","1277",",7","1.18",",,,7","12.2",",,,7","23.8",",7","34.0",",,,7","13.6",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-04","0","7","0",",7","1",",7","0",",7","15",",7","0",",7","3",",7","27",",7","10",",7","3",",7","0",",7","-2",",7,06,+","6",",,7,11,+","0.4",",,7,05,","0.01",",,7,05,","81",",7,30,","9510","7","968",",7","0.01",",,,7","0.4",",,,7","32.7",",7","45.4",",,,7","20.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-05","61","7","61",",7","7",",7","6",",7","0",",7","0",",7","0",",7","4",",7","0",",7","24",",7","2",",7","29",",7,03,","0",",,7,31,+","0.0",",,7,31,+","0.48",",,7,18,","92",",7,27,","9713","7","202",",7","1.74",",,,7","0.0",",,,7","60.5",",7","74.4",",,,7","46.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-06","186","7","125",",7","12",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","45",",7,03,","0",",,7,30,+","0.0",",,7,30,+","1.72",",,7,29,","89",",7,11,+","9742","7","29",",7","7.00",",,,7","0.0",",,,7","68.2",",7","79.8",",,,7","56.6",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-07","328","7","142",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","46",",7,27,","0",",,7,31,+","0.0",",,7,31,+","0.57",",,7,03,","93",",7,15,","16","7","16",",7","1.91",",,,7","0.0",",,,7","69.1",",7","81.4",",,,7","56.7",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-08","474","7","146",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","7",",7","42",",7,21,+","0",",,7,31,+","0.0",",,7,31,+","0.78",",,7,27,","103",",7,13,","90","7","74",",7","1.26",",,,7","0.0",",,,7","67.3",",7","82.6",",,,7","52.0",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-09","479","7","4",",7","9",",7","4",",7","0",",7","0",",7","0",",7","5",",7","0",",7","10",",7","0",",7","26",",7,29,+","0",",,7,30,+","0.0",",,7,30,+","0.44",",,7,21,","84",",7,04,","466","7","376",",7","1.34",",,,7","0.0",",,,7","52.6",",7","64.7",",,,7","40.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-10","479","7","0",",7","10",",7","5",",7","0",",7","2",",7","0",",7","27",",7","0",",7","1",",7","0",",7","12",",7,15,","0",",T,7,06,+","1.0",",,7,06,+","0.37",",,7,04,","76",",7,19,","1321","7","854",",7","1.39",",,,7","2.0",",,,7","37.4",",7","49.0",",,,7","25.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-11","479","7","0",",7","12",",7","3",",7","24",",7","5",",7","5",",7","29",",7","18",",7","0",",7","0",",7","-4",",7,27,+","4",",,7,12,+","2.4",",,7,07,","0.21",",,7,28,","45",",7,01,","2625","7","1304",",7","0.84",",,,7","7.0",",,,7","21.5",",7","29.3",",,,7","13.8",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2018-12","479","7","0",",7","7",",7","2",",7","31",",7","3",",7","9",",7","31",",7","20",",7","0",",7","0",",7","-14",",7,31,+","14",",,7,31,","8.0",",,7,27,","0.67",",,7,27,","46",",7,19,","4107","7","1482",",7","1.00",",,,7","13.0",",,,7","17.2",",7","27.3",",,,7","7.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-01","0","7","0",",7","5",",7","1",",7","31",",7","3",",7","20",",7","31",",7","27",",7","0",",7","0",",7","-39",",7,31,+","15",",,7,28,","3.0",",,7,28,","0.23",",,7,28,","44",",7,05,","5967","7","1860",",7","0.43",",,,7","6.0",",,,7","5.0",",7","14.8",",,,7","-4.8",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-02","0","7","0",",7","9",",7","4",",7","28",",7","4",",7","27",",7","28",",7","27",",7","0",",7","0",",7","-38",",7,08,","25",",,7,12,","10.0",",,7,04,","0.70",",,7,04,","34",",7,02,","7960","7","1993",",7","1.30",",,,7","21.7",",,,7","-6.2",",7","4.4",",,,7","-16.7",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-03","0","7","0",",7","0",",7","0",",7","31",",7","0",",7","9",",7","31",",7","12",",7","0",",7","0",",7","-16",",7,04,+","22",",,7,03,+","0.0",",T,7,01,","0.00",",T,7,01,","52",",7,24,","9375","7","1414",",7","0.00",",T,,7","0.0",",T,,7","19.4",",7","31.6",",,,7","7.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-04","0","7","0",",7","6",",7","4",",7","7",",7","2",",7","0",",7","23",",7","1",",7","3",",7","0",",7","18",",7,04,+","6",",,7,01,","4.0",",,7,29,","0.74",",,7,29,","79",",7,20,","10075","7","700",",7","1.24",",,,7","6.0",",,,7","41.7",",7","53.8",",,,7","29.5",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-05","9","7","9",",7","7",",7","2",",7","0",",7","0",",7","0",",7","8",",7","0",",7","9",",7","1",",7","23",",7,05,","0",",,7,31,+","0.0",",,7,31,+","0.49",",,7,25,","90",",7,31,","10517","7","442",",7","0.86",",,,7","0.0",",,,7","51.0",",7","64.1",",,,7","37.9",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-06","75","7","66",",7","14",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","2",",7","39",",7,01,","0",",,7,30,+","0.0",",,7,30,+","1.48",",,7,29,","91",",7,08,+","10613","7","96",",7","4.77",",,,7","0.0",",,,7","64.0",",7","75.8",",,,7","52.2",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-07","222","7","146",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","49",",7,30,","0",",,7,31,+","0.0",",,7,31,+","2.04",",,7,10,","89",",7,28,+","14","7","14",",7","2.41",",,,7","0.0",",,,7","69.2",",7","80.4",",,,7","58.1",",,,7"
"USC00328913","UPHAM 3 N, ND US","48.61388","-100.72694","439.8","2019-08","306","7","85",",7","11",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","40",",7,30,","0",",,7,31,+","0.0",",,7,31,+","1.24",",,7,25,","91",",7,01,","93","7","78",",7","2.98",",,,7","0.0",",,,7","65.2",",7","77.7",",,,7","52.7",",,,7"
