,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
2776,4.07,,,,IN,2020,January,soybean
2777,2.18,,,,IN,2020,February,soybean
2778,2.83,,,,IN,2020,March,soybean
2779,2.82,,,,IN,2020,April,soybean
2780,2.89,,,,IN,2020,May,soybean
2781,2.14,,,,IN,2020,June,soybean
2782,2.94,,,,IN,2020,July,soybean
2783,2.16,,,,IN,2020,August,soybean
2784,1.43,,,,IN,2020,September,soybean
2785,2.69,,,,IN,2020,November,soybean
2786,1.98,,,,IN,2020,December,soybean
2787,2.06,,,,IN,2021,January,soybean
2788,1.47,,,,IN,2021,February,soybean
2789,4.78,,,,IN,2021,March,soybean
2790,2.47,,,,IN,2021,April,soybean
2791,4.87,,,,IN,2021,May,soybean
2792,4.13,,,,IN,2021,June,soybean
2793,4.51,,,,IN,2021,July,soybean
2794,1.89,,,,IN,2021,August,soybean
2795,9.19,,,,IN,2021,October,soybean
2796,0.79,,,,IN,2021,November,soybean
2797,2.76,,,,IN,2021,December,soybean
2798,0.62,,,,IN,2022,January,soybean
2799,3.71,,,,IN,2022,February,soybean
2800,3.5,,,,IN,2022,March,soybean
2801,2.77,,,,IN,2022,April,soybean
2802,3.78,,,,IN,2022,May,soybean
2803,1.56,,,,IN,2022,June,soybean
2804,1.86,,,,IN,2022,July,soybean
2805,5.43,,,,IN,2022,August,soybean
2806,2.34,,,,IN,2022,October,soybean
2807,2.06,,,,IN,2022,November,soybean
2808,1.66,,,,IN,2022,December,soybean
2809,2.11,,,,IN,2023,January,soybean
2810,3.87,,,,IN,2023,February,soybean
2811,4.78,,,,IN,2023,March,soybean
2812,2.15,,,,IN,2023,April,soybean
2813,2.23,,,,IN,2023,May,soybean
2814,1.41,,,,IN,2023,June,soybean
2815,5.62,,,,IN,2023,July,soybean
2816,3.94,,,,IN,2023,August,soybean
2817,0.64,,,,IN,2023,September,soybean
2818,3.85,,,,IN,2023,October,soybean
2819,0.49,,,,IN,2023,November,soybean
2820,2.26,,,,IN,2023,December,soybean
2821,3.3,,,,IN,2013,January,soybean
2822,2.39,,,,IN,2013,February,soybean
2823,1.56,,,,IN,2013,March,soybean
2824,7.98,,,,IN,2013,April,soybean
2825,4.13,,,,IN,2013,May,soybean
2826,5.22,,,,IN,2013,June,soybean
2827,2.72,,,,IN,2013,July,soybean
2828,1.01,,,,IN,2013,August,soybean
2829,3.83,,,,IN,2013,September,soybean
2830,2.92,,,,IN,2013,October,soybean
2831,2.56,,,,IN,2013,November,soybean
2832,3.17,,,,IN,2013,December,soybean
2833,1.92,,,,IN,2014,January,soybean
2834,2.82,,,,IN,2014,February,soybean
2835,1.63,,,,IN,2014,March,soybean
2836,3.69,,,,IN,2014,April,soybean
2837,5.0,,,,IN,2014,May,soybean
2838,4.83,,,,IN,2014,June,soybean
2839,3.65,,,,IN,2014,July,soybean
2840,6.77,,,,IN,2014,August,soybean
2841,4.97,,,,IN,2014,September,soybean
2842,5.22,,,,IN,2014,October,soybean
2843,2.39,,,,IN,2014,November,soybean
2844,1.91,,,,IN,2014,December,soybean
2845,2.02,,,,IN,2015,January,soybean
2846,1.34,,,,IN,2015,February,soybean
2847,1.91,,,,IN,2015,March,soybean
2848,3.48,,,,IN,2015,April,soybean
2849,4.07,,,,IN,2015,May,soybean
2850,10.43,,,,IN,2015,June,soybean
2851,6.66,,,,IN,2015,July,soybean
2852,1.3,,,,IN,2015,August,soybean
2853,3.62,,,,IN,2015,September,soybean
2854,1.61,,,,IN,2015,October,soybean
2855,3.24,,,,IN,2015,November,soybean
2856,7.16,,,,IN,2015,December,soybean
2857,1.13,,,,IN,2016,January,soybean
2858,1.92,,,,IN,2016,February,soybean
2859,4.38,,,,IN,2016,March,soybean
2860,3.07,,,,IN,2016,April,soybean
2861,2.95,,,,IN,2016,May,soybean
2862,5.38,,,,IN,2016,June,soybean
2863,4.96,,,,IN,2016,July,soybean
2864,5.49,,,,IN,2016,August,soybean
2865,2.95,,,,IN,2016,September,soybean
2866,1.52,,,,IN,2016,October,soybean
2867,2.83,,,,IN,2016,November,soybean
2868,1.8,,,,IN,2016,December,soybean
2869,3.72,,,,IN,2017,January,soybean
2870,1.26,,,,IN,2017,February,soybean
2871,3.89,,,,IN,2017,March,soybean
2872,5.08,,,,IN,2017,April,soybean
2873,6.8,,,,IN,2017,May,soybean
2874,5.39,,,,IN,2017,June,soybean
2875,8.22,,,,IN,2017,July,soybean
2876,4.33,,,,IN,2017,August,soybean
2877,1.95,,,,IN,2017,September,soybean
2878,3.07,,,,IN,2017,October,soybean
2879,5.06,,,,IN,2017,November,soybean
2880,0.89,,,,IN,2017,December,soybean
2881,1.2,,,,IN,2018,January,soybean
2882,5.26,,,,IN,2018,February,soybean
2883,2.77,,,,IN,2018,March,soybean
2884,2.43,,,,IN,2018,April,soybean
2885,3.69,,,,IN,2018,May,soybean
2886,1.41,,,,IN,2018,July,soybean
2887,3.94,,,,IN,2018,August,soybean
2888,3.32,,,,IN,2018,September,soybean
2889,5.47,,,,IN,2018,October,soybean
2890,3.43,,,,IN,2018,November,soybean
2891,2.56,,,,IN,2018,December,soybean
2892,3.7,,,,IN,2019,January,soybean
2893,2.37,,,,IN,2019,February,soybean
2894,4.43,,,,IN,2019,March,soybean
2895,5.35,,,,IN,2019,April,soybean
2896,4.61,,,,IN,2019,May,soybean
2897,2.51,,,,IN,2019,June,soybean
2898,1.74,,,,IN,2019,July,soybean
2899,2.21,,,,IN,2019,August,soybean
2900,3.06,,,,IN,2019,September,soybean
2901,3.75,,,,IN,2019,October,soybean
2902,1.71,,,,IN,2019,November,soybean
2903,2.29,,,,IN,2019,December,soybean
2904,4.09,,,,IN,2020,January,soybean
2905,2.29,,,,IN,2020,February,soybean
2906,3.19,,,,IN,2020,March,soybean
2907,3.48,,,,IN,2020,April,soybean
2908,2.73,,,,IN,2020,May,soybean
2909,3.07,,,,IN,2020,June,soybean
2910,5.73,,,,IN,2020,July,soybean
2911,2.89,,,,IN,2020,August,soybean
2912,1.86,,,,IN,2020,September,soybean
2913,2.49,,,,IN,2020,October,soybean
2914,2.67,,,,IN,2020,November,soybean
2915,1.78,,,,IN,2020,December,soybean
2916,2.46,,,,IN,2021,January,soybean
2917,1.3,,,,IN,2021,February,soybean
2918,3.73,,,,IN,2021,March,soybean
2919,2.73,,,,IN,2021,April,soybean
2920,5.65,,,,IN,2021,May,soybean
2921,6.5,,,,IN,2021,June,soybean
2922,4.94,,,,IN,2021,July,soybean
2923,1.75,,,,IN,2021,August,soybean
2924,2.61,,,,IN,2021,September,soybean
2925,8.36,,,,IN,2021,October,soybean
2926,1.17,,,,IN,2021,November,soybean
2927,3.1,,,,IN,2021,December,soybean
2928,0.6,,,,IN,2022,January,soybean
2929,3.81,,,,IN,2022,February,soybean
2930,4.31,,,,IN,2022,March,soybean
2931,2.78,,,,IN,2022,April,soybean
2932,4.41,,,,IN,2022,May,soybean
2933,1.04,,,,IN,2022,June,soybean
2934,1.96,,,,IN,2022,July,soybean
2935,4.5,,,,IN,2022,August,soybean
2936,1.27,,,,IN,2022,September,soybean
2937,2.68,,,,IN,2022,October,soybean
2938,2.48,,,,IN,2022,November,soybean
2939,1.71,,,,IN,2022,December,soybean
2940,2.23,,,,IN,2023,January,soybean
2941,4.02,,,,IN,2023,February,soybean
2942,5.26,,,,IN,2023,March,soybean
2943,2.16,,,,IN,2023,April,soybean
2944,2.13,,,,IN,2023,May,soybean
2945,1.41,,,,IN,2023,June,soybean
2946,5.33,,,,IN,2023,July,soybean
2947,4.1,,,,IN,2023,August,soybean
2948,0.44,,,,IN,2023,September,soybean
2949,3.36,,,,IN,2023,October,soybean
2950,0.44,,,,IN,2023,November,soybean
2951,2.45,,,,IN,2023,December,soybean
2952,3.67,27.9,36.6,19.2,IN,2013,January,soybean
2953,2.28,29.3,36.9,21.7,IN,2013,February,soybean
2954,1.26,33.6,41.2,25.9,IN,2013,March,soybean
2955,8.35,49.8,60.2,39.4,IN,2013,April,soybean
2956,3.07,63.6,74.5,52.6,IN,2013,May,soybean
2957,4.28,70.2,80.1,60.2,IN,2013,June,soybean
2958,2.65,71.8,81.3,62.2,IN,2013,July,soybean
2959,2.09,71.6,82.7,60.4,IN,2013,August,soybean
2960,3.93,67.1,79.3,54.8,IN,2013,September,soybean
2961,4.03,53.7,64.2,43.1,IN,2013,October,soybean
2962,1.91,37.1,45.7,28.6,IN,2013,November,soybean
2963,2.58,27.4,35.2,19.7,IN,2013,December,soybean
2964,1.53,19.1,28.4,9.8,IN,2014,January,soybean
2965,2.43,18.7,28.1,9.3,IN,2014,February,soybean
2966,1.5,33.0,43.4,22.5,IN,2014,March,soybean
2967,4.2,50.9,62.1,39.6,IN,2014,April,soybean
2968,3.79,62.1,72.7,51.4,IN,2014,May,soybean
2969,4.47,72.1,82.3,61.9,IN,2014,June,soybean
2970,4.0,68.3,79.1,57.6,IN,2014,July,soybean
2971,4.03,71.9,81.3,62.4,IN,2014,August,soybean
2972,4.8,62.5,73.8,51.2,IN,2014,September,soybean
2973,5.75,52.2,61.5,42.8,IN,2014,October,soybean
2974,2.13,34.7,42.7,26.6,IN,2014,November,soybean
2975,1.79,32.3,38.0,26.6,IN,2014,December,soybean
2976,1.3,23.1,31.2,15.0,IN,2015,January,soybean
2977,0.43,17.6,27.0,8.2,IN,2015,February,soybean
2978,0.79,36.2,46.3,26.1,IN,2015,March,soybean
2979,2.31,51.4,62.8,40.0,IN,2015,April,soybean
2980,4.13,63.8,74.7,53.0,IN,2015,May,soybean
2981,7.66,70.2,79.6,60.9,IN,2015,June,soybean
2982,6.68,71.5,81.4,61.7,IN,2015,July,soybean
2983,0.74,70.4,81.8,58.9,IN,2015,August,soybean
2984,2.87,68.6,80.8,56.5,IN,2015,September,soybean
2985,1.77,54.8,65.6,44.0,IN,2015,October,soybean
2986,2.76,45.2,55.5,34.9,IN,2015,November,soybean
2987,6.76,41.2,48.2,34.2,IN,2015,December,soybean
2988,1.08,27.0,35.5,18.5,IN,2016,January,soybean
2989,1.65,31.9,40.4,23.4,IN,2016,February,soybean
2990,4.29,46.4,56.0,36.8,IN,2016,March,soybean
2991,3.14,50.5,61.5,39.4,IN,2016,April,soybean
2992,1.96,60.2,71.1,49.2,IN,2016,May,soybean
2993,5.53,72.1,83.7,60.5,IN,2016,June,soybean
2994,4.5,73.5,82.8,64.3,IN,2016,July,soybean
2995,5.2,75.5,84.9,66.0,IN,2016,August,soybean
2996,2.91,69.1,79.9,58.2,IN,2016,September,soybean
2997,1.13,58.2,68.8,47.6,IN,2016,October,soybean
2998,2.93,45.8,55.8,35.7,IN,2016,November,soybean
2999,1.56,28.1,34.7,21.5,IN,2016,December,soybean
3000,4.0,32.2,39.5,25.0,IN,2017,January,soybean
3001,0.91,40.1,50.5,29.6,IN,2017,February,soybean
3002,3.67,41.4,50.1,32.8,IN,2017,March,soybean
3003,4.6,55.9,66.5,45.2,IN,2017,April,soybean
3004,7.24,59.4,69.9,48.9,IN,2017,May,soybean
3005,6.31,70.7,82.3,59.1,IN,2017,June,soybean
3006,6.32,73.8,83.7,63.9,IN,2017,July,soybean
3007,3.35,68.9,79.8,58.1,IN,2017,August,soybean
3008,1.46,67.0,78.8,55.2,IN,2017,September,soybean
3009,2.21,57.6,67.0,48.1,IN,2017,October,soybean
3010,2.98,41.5,50.4,32.5,IN,2017,November,soybean
3011,0.72,27.3,36.1,18.6,IN,2017,December,soybean
3012,1.21,22.3,31.0,13.6,IN,2018,January,soybean
3013,4.97,32.6,42.2,23.1,IN,2018,February,soybean
3014,3.06,36.5,45.8,27.2,IN,2018,March,soybean
3015,2.95,44.0,54.7,33.3,IN,2018,April,soybean
3016,4.04,69.1,81.4,56.8,IN,2018,May,soybean
3017,5.25,,,,IN,2018,June,soybean
3018,3.05,73.4,83.6,63.3,IN,2018,July,soybean
3019,4.7,74.0,83.8,64.2,IN,2018,August,soybean
3020,2.9,69.5,80.2,58.8,IN,2018,September,soybean
3021,4.97,53.4,64.2,42.6,IN,2018,October,soybean
3022,3.16,35.6,42.4,28.7,IN,2018,November,soybean
3023,3.11,34.2,41.9,26.5,IN,2018,December,soybean
3024,2.46,23.9,31.5,16.2,IN,2019,January,soybean
3025,1.63,30.6,38.3,22.9,IN,2019,February,soybean
3026,4.32,35.9,45.5,26.3,IN,2019,March,soybean
3027,5.18,51.5,62.2,40.7,IN,2019,April,soybean
3028,5.85,61.8,72.4,51.2,IN,2019,May,soybean
3029,5.05,69.6,79.8,59.4,IN,2019,June,soybean
3030,3.07,76.3,87.2,65.5,IN,2019,July,soybean
3031,2.83,72.7,83.7,61.7,IN,2019,August,soybean
3032,2.3,70.7,81.7,59.7,IN,2019,September,soybean
3033,3.5,54.2,65.2,43.2,IN,2019,October,soybean
3034,1.68,36.4,45.1,27.7,IN,2019,November,soybean
3035,2.37,35.4,44.6,26.2,IN,2019,December,soybean
3036,3.85,33.4,39.9,26.9,IN,2020,January,soybean
3037,2.15,31.0,39.2,22.8,IN,2020,February,soybean
3038,3.09,46.4,55.5,37.2,IN,2020,March,soybean
3039,3.28,51.1,62.5,39.7,IN,2020,April,soybean
3040,2.54,63.1,73.0,53.1,IN,2020,May,soybean
3041,2.86,76.1,87.9,64.3,IN,2020,June,soybean
3042,2.81,78.1,89.1,67.0,IN,2020,July,soybean
3043,2.08,74.1,85.8,62.4,IN,2020,August,soybean
3044,2.19,67.7,79.0,56.3,IN,2020,September,soybean
3045,2.91,54.6,65.9,43.4,IN,2020,October,soybean
3046,2.67,48.5,58.7,38.2,IN,2020,November,soybean
3047,2.04,35.2,43.0,27.5,IN,2020,December,soybean
3048,1.83,31.7,37.5,26.0,IN,2021,January,soybean
3049,1.11,25.1,32.6,17.7,IN,2021,February,soybean
3050,4.01,48.6,60.0,37.2,IN,2021,March,soybean
3051,2.68,56.4,67.9,44.8,IN,2021,April,soybean
3052,5.59,63.8,75.3,52.3,IN,2021,May,soybean
3053,4.36,77.3,88.1,66.4,IN,2021,June,soybean
3054,4.4,73.5,82.9,64.0,IN,2021,July,soybean
3055,2.63,75.5,86.0,65.1,IN,2021,August,soybean
3056,2.74,69.6,81.4,57.8,IN,2021,September,soybean
3057,9.2,58.9,67.4,50.4,IN,2021,October,soybean
3058,1.26,39.3,48.5,30.2,IN,2021,November,soybean
3059,2.91,39.6,49.3,30.0,IN,2021,December,soybean
3060,0.46,23.1,32.4,13.7,IN,2022,January,soybean
3061,3.46,28.0,37.6,18.4,IN,2022,February,soybean
3062,2.66,42.9,53.3,32.5,IN,2022,March,soybean
3063,2.02,49.7,59.8,39.5,IN,2022,April,soybean
3064,3.56,64.9,75.2,54.6,IN,2022,May,soybean
3065,2.02,72.0,84.9,59.2,IN,2022,June,soybean
3066,0.58,75.6,86.3,64.8,IN,2022,July,soybean
3067,3.6,74.0,85.1,62.8,IN,2022,August,soybean
3068,1.11,66.1,77.3,54.8,IN,2022,September,soybean
3069,1.75,53.3,65.6,41.0,IN,2022,October,soybean
3070,1.48,42.6,52.7,32.6,IN,2022,November,soybean
3071,0.54,31.4,38.5,24.3,IN,2022,December,soybean
3072,1.38,35.3,41.3,29.3,IN,2023,January,soybean
3073,2.97,37.1,47.5,26.7,IN,2023,February,soybean
3074,4.07,40.4,49.9,30.9,IN,2023,March,soybean
3075,1.2,52.0,64.9,39.1,IN,2023,April,soybean
3076,0.83,63.3,76.0,50.6,IN,2023,May,soybean
3077,1.0,70.0,83.2,56.8,IN,2023,June,soybean
3078,6.47,73.9,84.4,63.3,IN,2023,July,soybean
3079,3.54,71.9,81.8,61.9,IN,2023,August,soybean
3080,0.59,67.5,79.8,55.1,IN,2023,September,soybean
3081,3.21,55.7,66.3,45.2,IN,2023,October,soybean
3082,0.48,42.6,53.8,31.5,IN,2023,November,soybean
3083,2.48,39.5,46.3,32.8,IN,2023,December,soybean
3084,2.1,,,,IN,2020,June,soybean
3085,6.01,,,,IN,2020,July,soybean
3086,3.73,,,,IN,2020,August,soybean
3087,2.84,,,,IN,2020,September,soybean
3088,2.27,,,,IN,2020,November,soybean
3089,2.49,,,,IN,2013,August,soybean
3090,3.93,,,,IN,2013,September,soybean
3091,2.28,,,,IN,2013,October,soybean
3092,2.93,,,,IN,2013,December,soybean
3093,2.99,,,,IN,2014,January,soybean
3094,3.05,,,,IN,2014,February,soybean
3095,2.12,,,,IN,2014,March,soybean
3096,4.7,,,,IN,2014,April,soybean
3097,5.28,,,,IN,2014,June,soybean
3098,9.26,,,,IN,2014,August,soybean
3099,3.4,,,,IN,2014,October,soybean
3100,2.76,,,,IN,2014,November,soybean
3101,2.09,,,,IN,2014,December,soybean
3102,2.19,,,,IN,2015,January,soybean
3103,3.02,,,,IN,2015,April,soybean
3104,10.26,,,,IN,2015,June,soybean
3105,1.8,,,,IN,2015,October,soybean
3106,2.74,,,,IN,2020,June,soybean
3107,2.91,,,,IN,2020,July,soybean
3108,1.93,,,,IN,2020,August,soybean
3109,2.41,,,,IN,2020,September,soybean
3110,2.45,,,,IN,2020,October,soybean
3111,1.61,,,,IN,2020,November,soybean
3112,2.2,,,,IN,2020,December,soybean
3113,2.67,,,,IN,2021,January,soybean
3114,1.73,,,,IN,2021,February,soybean
3115,4.31,,,,IN,2021,March,soybean
3116,2.74,,,,IN,2021,April,soybean
3117,5.27,,,,IN,2021,May,soybean
3118,5.7,,,,IN,2021,June,soybean
3119,4.1,,,,IN,2021,July,soybean
3120,0.84,,,,IN,2021,August,soybean
3121,1.94,,,,IN,2021,September,soybean
3122,8.67,,,,IN,2021,October,soybean
3123,0.9,,,,IN,2021,November,soybean
3124,3.13,,,,IN,2021,December,soybean
3125,0.74,,,,IN,2022,January,soybean
3126,4.19,,,,IN,2022,February,soybean
3127,4.26,,,,IN,2022,March,soybean
3128,3.91,,,,IN,2022,April,soybean
3129,6.07,,,,IN,2022,May,soybean
3130,1.93,,,,IN,2022,June,soybean
3131,1.64,,,,IN,2022,July,soybean
3132,4.96,,,,IN,2022,August,soybean
3133,1.47,,,,IN,2022,September,soybean
3134,1.95,,,,IN,2022,October,soybean
3135,2.1,,,,IN,2022,November,soybean
3136,1.85,,,,IN,2022,December,soybean
3137,2.46,,,,IN,2023,January,soybean
3138,2.93,,,,IN,2023,February,soybean
3139,2.42,28.4,36.5,20.3,IN,2013,January,soybean
3140,2.37,28.5,35.7,21.3,IN,2013,February,soybean
3141,0.62,33.4,41.5,25.2,IN,2013,March,soybean
3142,9.07,50.0,61.1,38.9,IN,2013,April,soybean
3143,3.75,65.2,76.5,53.8,IN,2013,May,soybean
3144,4.88,71.2,81.3,61.0,IN,2013,June,soybean
3145,2.77,71.8,81.8,61.8,IN,2013,July,soybean
3146,1.9,70.5,82.5,58.5,IN,2013,August,soybean
3147,3.56,66.2,80.5,51.9,IN,2013,September,soybean
3148,2.09,53.6,66.1,41.0,IN,2013,October,soybean
3149,2.17,38.2,48.2,28.2,IN,2013,November,soybean
3150,2.68,26.1,35.4,16.9,IN,2013,December,soybean
3151,1.62,15.5,26.5,4.4,IN,2014,January,soybean
3152,2.55,16.8,27.0,6.5,IN,2014,February,soybean
3153,1.29,31.3,42.9,19.7,IN,2014,March,soybean
3154,3.99,51.2,64.1,38.2,IN,2014,April,soybean
3155,4.91,62.6,74.3,50.9,IN,2014,May,soybean
3156,5.83,72.8,84.4,61.3,IN,2014,June,soybean
3157,3.76,68.1,79.8,56.4,IN,2014,July,soybean
3158,8.32,71.5,82.8,60.3,IN,2014,August,soybean
3159,5.63,62.3,76.0,48.6,IN,2014,September,soybean
3160,5.91,51.7,64.1,39.3,IN,2014,October,soybean
3161,2.4,33.6,43.1,24.0,IN,2014,November,soybean
3162,1.79,32.5,40.0,25.0,IN,2014,December,soybean
3163,1.78,21.8,30.8,12.9,IN,2015,January,soybean
3164,1.18,16.8,27.2,6.3,IN,2015,February,soybean
3165,1.66,34.5,46.0,23.1,IN,2015,March,soybean
3166,3.61,51.3,64.5,38.1,IN,2015,April,soybean
3167,4.37,65.0,76.4,53.5,IN,2015,May,soybean
3168,10.04,70.1,80.0,60.2,IN,2015,June,soybean
3169,7.2,71.8,82.4,61.1,IN,2015,July,soybean
3170,1.23,70.4,82.3,58.4,IN,2015,August,soybean
3171,3.44,68.7,82.4,55.1,IN,2015,September,soybean
3172,1.65,54.8,67.6,42.0,IN,2015,October,soybean
3173,3.03,45.2,55.5,35.0,IN,2015,November,soybean
3174,6.29,40.4,47.2,33.5,IN,2015,December,soybean
3175,0.91,25.1,32.7,17.5,IN,2016,January,soybean
3176,1.45,31.0,40.2,21.9,IN,2016,February,soybean
3177,4.04,45.3,54.9,35.7,IN,2016,March,soybean
3178,3.25,50.3,61.5,39.0,IN,2016,April,soybean
3179,2.3,60.2,70.2,50.3,IN,2016,May,soybean
3180,4.31,72.1,83.1,61.1,IN,2016,June,soybean
3181,5.15,72.6,81.8,63.4,IN,2016,July,soybean
3182,5.73,74.0,83.5,64.6,IN,2016,August,soybean
3183,3.48,69.4,80.6,58.2,IN,2016,September,soybean
3184,1.48,57.7,68.8,46.7,IN,2016,October,soybean
3185,2.88,46.4,56.2,36.6,IN,2016,November,soybean
3186,1.52,27.6,34.4,20.8,IN,2016,December,soybean
3187,3.49,30.7,38.4,23.1,IN,2017,January,soybean
3188,0.76,38.8,49.5,28.2,IN,2017,February,soybean
3189,3.55,40.3,49.6,30.9,IN,2017,March,soybean
3190,4.65,54.8,65.9,43.8,IN,2017,April,soybean
3191,6.87,59.1,69.2,49.1,IN,2017,May,soybean
3192,5.5,71.4,82.5,60.2,IN,2017,June,soybean
3193,8.01,73.0,82.8,63.2,IN,2017,July,soybean
3194,4.81,67.9,78.9,56.9,IN,2017,August,soybean
3195,1.94,66.1,78.6,53.6,IN,2017,September,soybean
3196,2.85,57.4,67.1,47.7,IN,2017,October,soybean
3197,4.41,40.4,50.1,30.5,IN,2017,November,soybean
3198,0.76,27.2,35.6,18.8,IN,2017,December,soybean
3199,0.9,20.6,29.9,11.3,IN,2018,January,soybean
3200,3.6,30.9,40.6,21.2,IN,2018,February,soybean
3201,2.26,36.0,46.0,26.1,IN,2018,March,soybean
3202,2.54,42.7,53.8,31.6,IN,2018,April,soybean
3203,3.72,69.5,81.0,58.0,IN,2018,May,soybean
3204,4.97,72.6,81.7,63.5,IN,2018,June,soybean
3205,2.42,72.3,82.4,62.3,IN,2018,July,soybean
3206,6.1,72.7,81.8,63.5,IN,2018,August,soybean
3207,3.95,68.7,80.0,57.4,IN,2018,September,soybean
3208,5.88,53.0,63.9,42.0,IN,2018,October,soybean
3209,3.05,35.3,42.0,28.6,IN,2018,November,soybean
3210,2.26,32.9,40.6,25.1,IN,2018,December,soybean
3211,3.03,23.4,31.9,15.0,IN,2019,January,soybean
3212,2.1,28.4,36.2,20.5,IN,2019,February,soybean
3213,3.6,34.3,43.6,25.0,IN,2019,March,soybean
3214,5.04,49.7,59.7,39.7,IN,2019,April,soybean
3215,5.4,61.0,71.1,50.9,IN,2019,May,soybean
3216,3.31,69.6,79.0,60.1,IN,2019,June,soybean
3217,1.85,75.7,86.3,65.2,IN,2019,July,soybean
3218,2.57,70.9,82.0,59.8,IN,2019,August,soybean
3219,2.62,68.8,79.8,57.8,IN,2019,September,soybean
3220,3.39,53.6,65.4,41.8,IN,2019,October,soybean
3221,1.25,34.6,43.3,26.0,IN,2019,November,soybean
3222,2.23,33.5,42.3,24.6,IN,2019,December,soybean
3223,3.33,31.6,38.0,25.1,IN,2020,January,soybean
3224,1.81,29.3,36.9,21.7,IN,2020,February,soybean
3225,2.36,41.7,50.3,33.1,IN,2020,March,soybean
3226,3.0,47.0,58.5,35.4,IN,2020,April,soybean
3227,3.31,58.9,68.3,49.4,IN,2020,May,soybean
3228,2.48,72.0,83.1,60.9,IN,2020,June,soybean
3229,4.01,74.8,85.2,64.4,IN,2020,July,soybean
3230,3.42,70.2,81.0,59.3,IN,2020,August,soybean
3231,2.22,63.8,75.9,51.7,IN,2020,September,soybean
3232,2.41,51.2,62.9,39.6,IN,2020,October,soybean
3233,2.8,45.1,55.2,35.0,IN,2020,November,soybean
3234,1.73,31.6,39.5,23.6,IN,2020,December,soybean
3235,1.74,27.8,34.3,21.2,IN,2021,January,soybean
3236,0.61,19.3,28.1,10.5,IN,2021,February,soybean
3237,3.51,44.5,56.1,32.9,IN,2021,March,soybean
3238,2.41,51.4,63.0,39.8,IN,2021,April,soybean
3239,5.5,60.2,71.1,49.3,IN,2021,May,soybean
3240,5.7,73.3,84.3,62.4,IN,2021,June,soybean
3241,4.27,73.3,82.4,64.2,IN,2021,July,soybean
3242,2.4,74.7,85.2,64.2,IN,2021,August,soybean
3243,2.13,68.8,81.2,56.4,IN,2021,September,soybean
3244,8.35,59.3,67.7,50.8,IN,2021,October,soybean
3245,1.07,38.0,47.4,28.7,IN,2021,November,soybean
3246,,39.1,48.4,29.8,IN,2021,December,soybean
3247,,21.6,30.1,13.2,IN,2022,January,soybean
3248,,26.2,36.2,16.2,IN,2022,February,soybean
3249,3.26,42.7,54.0,31.4,IN,2022,March,soybean
3250,2.6,48.8,58.4,39.3,IN,2022,April,soybean
3251,5.74,65.0,75.0,54.9,IN,2022,May,soybean
3252,1.53,72.2,83.7,60.6,IN,2022,June,soybean
3253,2.17,74.3,84.7,64.0,IN,2022,July,soybean
3254,5.18,72.2,82.9,61.6,IN,2022,August,soybean
3255,1.94,64.8,76.6,53.0,IN,2022,September,soybean
3256,2.22,51.5,64.7,38.2,IN,2022,October,soybean
3257,1.7,41.2,51.3,31.2,IN,2022,November,soybean
3258,0.8,31.3,38.4,24.3,IN,2022,December,soybean
3259,1.55,34.2,39.5,29.0,IN,2023,January,soybean
3260,4.2,36.2,47.3,25.1,IN,2023,February,soybean
3261,5.01,40.1,49.7,30.4,IN,2023,March,soybean
3262,2.12,51.9,64.5,39.4,IN,2023,April,soybean
3263,2.94,63.0,74.9,51.2,IN,2023,May,soybean
3264,1.25,69.9,83.0,56.8,IN,2023,June,soybean
3265,6.14,76.8,88.2,65.4,IN,2023,July,soybean
3266,4.6,73.7,84.1,63.2,IN,2023,August,soybean
3267,0.47,68.5,82.2,54.8,IN,2023,September,soybean
3268,3.22,57.9,69.5,46.4,IN,2023,October,soybean
3269,,43.1,53.8,32.3,IN,2023,November,soybean
3270,2.62,39.4,46.4,32.3,IN,2023,December,soybean
3271,3.53,,,,IN,2013,January,soybean
3272,1.75,,,,IN,2013,February,soybean
3273,1.76,,,,IN,2013,March,soybean
3274,8.55,,,,IN,2013,April,soybean
3275,2.85,,,,IN,2013,May,soybean
3276,2.36,,,,IN,2013,June,soybean
3277,1.8,,,,IN,2013,August,soybean
3278,3.31,,,,IN,2013,September,soybean
3279,2.18,,,,IN,2013,October,soybean
3280,1.71,,,,IN,2013,November,soybean
3281,2.74,,,,IN,2013,December,soybean
3282,2.27,,,,IN,2014,January,soybean
3283,3.06,,,,IN,2014,February,soybean
3284,1.69,,,,IN,2014,March,soybean
3285,3.75,,,,IN,2014,April,soybean
3286,4.44,,,,IN,2014,June,soybean
3287,4.72,,,,IN,2014,July,soybean
3288,1.89,,,,IN,2020,December,soybean
3289,2.29,,,,IN,2021,January,soybean
3290,1.07,,,,IN,2021,February,soybean
3291,3.55,,,,IN,2021,March,soybean
3292,2.74,,,,IN,2021,April,soybean
3293,4.91,,,,IN,2021,May,soybean
3294,6.85,,,,IN,2021,June,soybean
3295,3.66,,,,IN,2021,July,soybean
3296,2.17,,,,IN,2021,August,soybean
3297,2.19,,,,IN,2021,September,soybean
3298,8.57,,,,IN,2021,October,soybean
3299,1.24,,,,IN,2021,November,soybean
3300,2.86,,,,IN,2021,December,soybean
3301,0.71,,,,IN,2022,January,soybean
3302,3.89,,,,IN,2022,February,soybean
