,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
2740,1.62,,,,IA,2022,September,oats
2741,0.7,,,,IA,2022,October,oats
2742,1.0,,,,IA,2022,November,oats
2743,1.72,,,,IA,2022,December,oats
2744,2.81,,,,IA,2023,January,oats
2745,2.21,,,,IA,2023,February,oats
2746,3.08,,,,IA,2023,April,oats
2747,3.76,,,,IA,2023,May,oats
2748,3.94,,,,IA,2023,June,oats
2749,2.23,,,,IA,2023,July,oats
2750,2.18,,,,IA,2023,August,oats
2751,2.6,,,,IA,2023,September,oats
2752,3.53,,,,IA,2023,October,oats
2753,0.08,,,,IA,2023,November,oats
2754,1.79,,,,IA,2023,December,oats
2755,1.22,,,,WI,2018,January,oats
2756,2.44,,,,WI,2018,February,oats
2757,0.63,,,,WI,2018,March,oats
2758,1.48,,,,WI,2018,April,oats
2759,4.62,,,,WI,2018,May,oats
2760,4.29,,,,WI,2018,June,oats
2761,5.91,,,,WI,2018,July,oats
2762,6.38,,,,WI,2018,August,oats
2763,10.65,,,,WI,2018,September,oats
2764,9.41,,,,WI,2018,October,oats
2765,1.72,,,,WI,2018,November,oats
2766,1.82,,,,WI,2018,December,oats
2767,3.15,,,,WI,2019,January,oats
2768,3.13,,,,WI,2019,February,oats
2769,0.72,,,,WI,2019,March,oats
2770,3.8,,,,WI,2019,April,oats
2771,5.03,,,,WI,2019,May,oats
2772,6.52,,,,WI,2019,July,oats
2773,15.98,,,,WI,2019,September,oats
2774,8.08,,,,WI,2019,October,oats
2775,2.11,,,,WI,2019,November,oats
2776,0.85,,,,WI,2016,February,oats
2777,5.17,,,,WI,2016,March,oats
2778,1.41,,,,WI,2016,April,oats
2779,5.61,,,,WI,2016,May,oats
2780,5.93,,,,WI,2016,June,oats
2781,7.19,,,,WI,2016,July,oats
2782,2.48,,,,WI,2016,September,oats
2783,2.02,,,,WI,2016,October,oats
2784,1.76,,,,WI,2016,November,oats
2785,1.0,,,,WI,2017,February,oats
2786,3.79,,,,WI,2017,April,oats
2787,3.4,,,,WI,2017,May,oats
2788,5.27,,,,WI,2017,June,oats
2789,8.48,,,,WI,2017,July,oats
2790,6.11,,,,WI,2018,May,oats
2791,4.15,,,,WI,2018,June,oats
2792,2.51,,,,WI,2018,July,oats
2793,12.02,,,,WI,2018,September,oats
2794,7.38,,,,WI,2018,October,oats
2795,4.27,,,,WI,2019,April,oats
2796,6.67,,,,WI,2019,May,oats
2797,3.76,,,,WI,2019,July,oats
2798,4.44,,,,WI,2020,August,oats
2799,0.58,,,,WI,2021,April,oats
2800,1.91,,,,WI,2021,May,oats
2801,1.14,,,,WI,2020,April,oats
2802,4.49,,,,WI,2020,May,oats
2803,6.28,,,,WI,2020,June,oats
2804,4.63,,,,WI,2020,July,oats
2805,3.25,,,,WI,2020,August,oats
2806,6.91,,,,WI,2020,September,oats
2807,3.37,,,,WI,2020,October,oats
2808,1.84,,,,WI,2020,November,oats
2809,1.23,,,,WI,2020,December,oats
2810,1.94,,,,WI,2021,January,oats
2811,1.19,,,,WI,2021,February,oats
2812,2.51,,,,WI,2021,March,oats
2813,1.26,,,,WI,2021,April,oats
2814,2.26,,,,WI,2021,May,oats
2815,1.99,,,,WI,2021,June,oats
2816,5.52,,,,WI,2021,July,oats
2817,3.48,,,,WI,2021,August,oats
2818,1.77,,,,WI,2021,September,oats
2819,3.38,,,,WI,2021,October,oats
2820,0.73,,,,WI,2021,November,oats
2821,1.63,,,,WI,2021,December,oats
2822,0.56,,,,WI,2022,January,oats
2823,0.33,,,,WI,2022,February,oats
2824,3.85,,,,WI,2022,March,oats
2825,3.52,,,,WI,2022,April,oats
2826,2.87,,,,WI,2022,May,oats
2827,2.71,,,,WI,2022,June,oats
2828,6.46,,,,WI,2022,July,oats
2829,4.76,,,,WI,2022,August,oats
2830,0.71,,,,WI,2022,September,oats
2831,0.98,,,,WI,2022,October,oats
2832,3.28,,,,WI,2022,November,oats
2833,2.55,,,,WI,2022,December,oats
2834,2.73,,,,WI,2023,January,oats
2835,2.96,,,,WI,2023,February,oats
2836,2.03,,,,WI,2023,March,oats
2837,2.63,,,,WI,2023,April,oats
2838,2.69,,,,WI,2023,May,oats
2839,1.93,,,,WI,2023,June,oats
2840,4.77,,,,WI,2023,July,oats
2841,2.0,,,,WI,2023,August,oats
2842,2.99,,,,WI,2023,September,oats
2843,3.02,,,,WI,2023,October,oats
2844,0.48,,,,WI,2023,November,oats
2845,1.89,,,,WI,2023,December,oats
2846,9.41,,,,WI,2018,September,oats
2847,5.72,,,,WI,2018,October,oats
2848,2.02,,,,WI,2018,November,oats
2849,2.3,,,,WI,2018,December,oats
2850,2.67,,,,WI,2019,January,oats
2851,3.13,,,,WI,2019,February,oats
2852,1.38,,,,WI,2019,March,oats
2853,4.77,,,,WI,2019,April,oats
2854,5.13,,,,WI,2019,May,oats
2855,4.14,,,,WI,2019,June,oats
2856,7.0,,,,WI,2019,July,oats
2857,2.62,,,,WI,2019,August,oats
2858,11.92,,,,WI,2019,September,oats
2859,7.31,,,,WI,2019,October,oats
2860,2.3,,,,WI,2019,November,oats
2861,2.32,,,,WI,2019,December,oats
2862,1.09,,,,WI,2020,January,oats
2863,1.11,,,,WI,2020,February,oats
2864,4.19,,,,WI,2020,March,oats
2865,1.76,,,,WI,2020,April,oats
2866,3.7,,,,WI,2020,May,oats
2867,8.02,,,,WI,2020,June,oats
2868,5.13,,,,WI,2020,July,oats
2869,1.62,,,,WI,2020,August,oats
2870,7.76,,,,WI,2020,September,oats
2871,5.08,,,,WI,2020,October,oats
2872,2.14,,,,WI,2020,November,oats
2873,0.89,,,,WI,2020,December,oats
2874,1.15,,,,WI,2021,January,oats
2875,0.81,,,,WI,2021,February,oats
2876,2.46,,,,WI,2021,March,oats
2877,1.15,,,,WI,2021,April,oats
2878,3.12,,,,WI,2021,May,oats
2879,3.3,,,,WI,2021,June,oats
2880,3.03,,,,WI,2021,July,oats
2881,7.1,,,,WI,2021,August,oats
2882,2.38,,,,WI,2021,September,oats
2883,2.6,,,,WI,2021,October,oats
2884,0.73,,,,WI,2021,November,oats
2885,1.91,,,,WI,2021,December,oats
2886,0.55,,,,WI,2022,January,oats
2887,0.3,,,,WI,2022,February,oats
2888,4.32,,,,WI,2022,March,oats
2889,3.09,,,,WI,2022,April,oats
2890,3.33,,,,WI,2022,May,oats
2891,4.96,,,,WI,2022,June,oats
2892,4.56,,,,WI,2022,July,oats
2893,6.57,,,,WI,2022,August,oats
2894,2.37,,,,WI,2022,September,oats
2895,0.82,,,,WI,2022,October,oats
2896,2.9,,,,WI,2022,November,oats
2897,3.6,,,,WI,2022,December,oats
2898,2.37,,,,WI,2023,January,oats
2899,2.35,,,,WI,2023,February,oats
2900,2.57,,,,WI,2023,March,oats
2901,3.83,,,,WI,2023,April,oats
2902,1.21,,,,WI,2023,May,oats
2903,1.16,,,,WI,2023,June,oats
2904,5.13,,,,WI,2023,July,oats
2905,2.44,,,,WI,2023,August,oats
2906,4.15,,,,WI,2023,September,oats
2907,3.55,,,,WI,2023,October,oats
2908,0.36,,,,WI,2023,November,oats
2909,1.52,,,,WI,2023,December,oats
2910,2.07,,,,IA,2022,June,oats
2911,2.42,,,,IA,2022,July,oats
2912,4.41,,,,IA,2022,August,oats
2913,1.64,,,,IA,2022,September,oats
2914,4.05,,,,IA,2023,June,oats
2915,2.94,,,,IA,2023,July,oats
2916,2.7,,,,IA,2023,August,oats
2917,6.5,,,,MN,2014,July,oats
2918,4.63,,,,MN,2014,August,oats
2919,3.31,,,,MN,2014,September,oats
2920,0.53,,,,MN,2014,October,oats
2921,3.33,,,,MN,2015,July,oats
2922,3.82,,,,MN,2015,August,oats
2923,2.56,,,,MN,2015,September,oats
2924,2.03,,,,MN,2015,October,oats
2925,1.81,,,,MN,2015,November,oats
2926,0.75,,,,MN,2015,December,oats
2927,0.33,,,,MN,2016,January,oats
2928,2.15,,,,MN,2016,May,oats
2929,3.11,,,,MN,2016,June,oats
2930,8.35,,,,MN,2016,July,oats
2931,7.13,,,,MN,2016,August,oats
2932,3.3,,,,MN,2016,September,oats
2933,2.14,,,,MN,2016,October,oats
2934,3.15,,,,MN,2017,July,oats
2935,6.78,,,,MN,2017,August,oats
2936,6.05,,,,MN,2017,September,oats
2937,8.49,,,,MN,2018,June,oats
2938,3.66,,,,MN,2014,August,oats
2939,2.7,,,,MN,2014,September,oats
2940,0.77,,,,MN,2014,November,oats
2941,0.41,,,,MN,2014,December,oats
2942,0.29,,,,MN,2015,March,oats
2943,1.41,,,,MN,2015,April,oats
2944,6.99,,,,MN,2015,May,oats
2945,3.08,,,,MN,2015,June,oats
2946,2.61,,,,MN,2015,July,oats
2947,2.31,,,,MN,2015,August,oats
2948,2.09,,,,MN,2015,September,oats
2949,1.57,,,,MN,2015,October,oats
2950,1.85,,,,MN,2015,November,oats
2951,0.94,,,,MN,2015,December,oats
2952,0.96,,,,MN,2016,March,oats
2953,3.95,,,,MN,2016,April,oats
2954,1.35,,,,MN,2016,May,oats
2955,2.67,,,,MN,2016,June,oats
2956,10.19,,,,MN,2016,July,oats
2957,4.46,,,,MN,2016,August,oats
2958,4.07,,,,MN,2016,September,oats
2959,1.63,,,,MN,2016,December,oats
2960,0.09,,,,MN,2017,March,oats
2961,1.58,,,,MN,2017,May,oats
2962,4.28,,,,MN,2017,June,oats
2963,4.3,,,,MN,2017,July,oats
2964,4.82,,,,MN,2017,August,oats
2965,2.46,,,,MN,2017,October,oats
2966,0.51,,,,MN,2017,November,oats
2967,0.88,,,,MN,2017,December,oats
2968,0.06,,,,MN,2018,January,oats
2969,0.94,,,,MN,2018,February,oats
2970,1.47,,,,MN,2018,March,oats
2971,0.38,,,,MN,2018,April,oats
2972,0.85,,,,MN,2018,May,oats
2973,4.08,,,,MN,2018,June,oats
2974,8.96,,,,MN,2018,July,oats
2975,2.49,,,,MN,2018,August,oats
2976,2.02,,,,MN,2018,September,oats
2977,2.58,,,,MN,2018,October,oats
2978,0.55,,,,MN,2018,November,oats
2979,0.71,,,,MN,2018,December,oats
2980,1.35,,,,MN,2019,April,oats
2981,3.34,,,,MN,2019,May,oats
2982,3.02,,,,MN,2019,June,oats
2983,4.63,,,,MN,2019,July,oats
2984,3.21,,,,MN,2019,August,oats
2985,5.61,,,,MN,2019,September,oats
2986,3.73,,,,MN,2019,October,oats
2987,0.31,,,,MN,2019,November,oats
2988,1.71,,,,MN,2019,December,oats
2989,0.77,,,,MN,2020,January,oats
2990,0.07,,,,MN,2020,February,oats
2991,0.19,,,,MN,2020,March,oats
2992,1.9,,,,MN,2020,April,oats
2993,0.94,,,,MN,2020,May,oats
2994,3.87,,,,MN,2020,June,oats
2995,8.28,,,,MN,2020,July,oats
2996,5.95,,,,MN,2020,August,oats
2997,0.86,,,,MN,2020,September,oats
2998,2.56,,,,MN,2020,October,oats
2999,1.12,,,,MN,2020,November,oats
3000,0.91,,,,MN,2020,December,oats
3001,0.52,,,,MN,2021,January,oats
3002,0.19,,,,MN,2021,February,oats
3003,0.95,,,,MN,2021,March,oats
3004,3.71,,,,MN,2021,April,oats
3005,0.22,,,,MN,2021,May,oats
3006,2.84,,,,MN,2021,June,oats
3007,1.68,,,,MN,2021,July,oats
3008,2.57,,,,MN,2021,August,oats
3009,2.61,,,,MN,2021,September,oats
3010,3.77,,,,MN,2021,October,oats
3011,0.91,,,,MN,2021,November,oats
3012,3.05,,,,MN,2021,December,oats
3013,0.68,,,,MN,2022,January,oats
3014,0.86,,,,MN,2022,February,oats
3015,0.74,,,,MN,2022,March,oats
3016,4.27,,,,MN,2022,April,oats
3017,4.54,,,,MN,2022,May,oats
3018,5.94,,,,MN,2022,June,oats
3019,3.14,,,,MN,2022,July,oats
3020,4.89,,,,MN,2022,August,oats
3021,0.84,,,,MN,2022,September,oats
3022,0.49,,,,MN,2022,October,oats
3023,1.18,,,,MN,2022,December,oats
3024,0.54,,,,MN,2023,January,oats
3025,0.74,,,,MN,2023,February,oats
3026,1.81,,,,MN,2023,March,oats
3027,2.28,,,,MN,2023,April,oats
3028,2.18,,,,MN,2023,June,oats
3029,1.49,,,,MN,2023,July,oats
3030,4.42,,,,MN,2023,August,oats
3031,3.69,,,,MN,2023,September,oats
3032,0.41,,,,MN,2023,November,oats
3033,2.37,,,,MN,2023,December,oats
3034,8.9,,,,IA,2018,June,oats
3035,3.02,,,,IA,2018,July,oats
3036,4.35,,,,IA,2018,August,oats
3037,9.92,,,,IA,2018,September,oats
3038,3.46,,,,IA,2018,October,oats
3039,1.21,,,,IA,2018,November,oats
3040,1.89,,,,IA,2018,December,oats
3041,0.52,,,,IA,2019,January,oats
3042,3.8,,,,IA,2019,February,oats
3043,2.18,,,,IA,2019,March,oats
3044,4.1,,,,IA,2019,April,oats
3045,7.71,,,,IA,2019,May,oats
3046,3.19,,,,IA,2019,June,oats
3047,2.68,,,,IA,2019,July,oats
3048,5.07,,,,IA,2019,August,oats
3049,4.15,,,,IA,2019,September,oats
3050,3.92,,,,IA,2019,October,oats
3051,2.12,,,,IA,2019,November,oats
3052,1.69,,,,IA,2019,December,oats
3053,2.0,,,,IA,2020,January,oats
3054,0.62,,,,IA,2020,February,oats
3055,2.83,,,,IA,2020,March,oats
3056,1.33,,,,IA,2020,April,oats
3057,5.6,,,,IA,2020,May,oats
3058,3.32,,,,IA,2020,June,oats
3059,2.47,,,,IA,2020,July,oats
3060,1.69,,,,IA,2020,August,oats
3061,1.77,,,,IA,2020,September,oats
3062,1.23,,,,IA,2020,October,oats
3063,1.51,,,,IA,2020,November,oats
3064,1.12,,,,IA,2020,December,oats
3065,1.32,,,,IA,2021,January,oats
3066,0.61,,,,IA,2021,February,oats
3067,2.75,,,,IA,2021,March,oats
3068,1.4,,,,IA,2021,April,oats
3069,2.52,,,,IA,2021,May,oats
3070,1.41,,,,IA,2021,June,oats
3071,4.79,,,,IA,2021,July,oats
3072,10.06,,,,IA,2021,August,oats
3073,2.53,,,,IA,2021,September,oats
3074,3.48,,,,IA,2021,October,oats
3075,0.55,,,,IA,2021,November,oats
3076,1.71,,,,IA,2021,December,oats
3077,1.49,,,,IA,2022,January,oats
3078,0.35,,,,IA,2022,February,oats
3079,1.06,,,,IA,2022,March,oats
3080,2.99,,,,IA,2022,April,oats
3081,1.96,,,,IA,2022,May,oats
3082,3.11,,,,IA,2022,June,oats
3083,2.19,,,,IA,2022,July,oats
3084,4.86,,,,IA,2022,August,oats
3085,1.69,,,,IA,2022,September,oats
3086,0.39,,,,IA,2022,October,oats
3087,1.78,,,,IA,2022,December,oats
3088,3.02,,,,IA,2023,January,oats
3089,2.03,,,,IA,2023,February,oats
3090,1.73,,,,IA,2023,March,oats
3091,1.91,,,,IA,2023,April,oats
3092,4.11,,,,IA,2023,May,oats
3093,3.14,,,,IA,2023,June,oats
3094,3.2,,,,IA,2023,July,oats
3095,3.07,,,,IA,2023,August,oats
3096,2.06,,,,IA,2023,September,oats
3097,4.69,,,,IA,2023,October,oats
3098,0.08,,,,IA,2023,November,oats
3099,1.85,,,,IA,2023,December,oats
3100,3.52,,,,IA,2019,October,oats
3101,2.15,,,,IA,2019,November,oats
3102,1.24,,,,IA,2019,December,oats
3103,1.05,,,,IA,2020,January,oats
3104,0.4,,,,IA,2020,February,oats
3105,2.48,,,,IA,2020,March,oats
3106,1.21,,,,IA,2020,April,oats
3107,5.56,,,,IA,2020,May,oats
3108,2.86,,,,IA,2020,June,oats
3109,2.95,,,,IA,2020,July,oats
3110,1.36,,,,IA,2020,August,oats
3111,2.65,,,,IA,2020,September,oats
3112,1.97,,,,IA,2020,October,oats
3113,1.64,,,,IA,2020,November,oats
3114,0.9,,,,IA,2020,December,oats
3115,0.85,,,,IA,2021,January,oats
3116,0.55,,,,IA,2021,February,oats
3117,2.06,,,,IA,2021,March,oats
3118,1.31,,,,IA,2021,April,oats
3119,3.54,,,,IA,2021,May,oats
3120,1.73,,,,IA,2021,June,oats
3121,4.45,,,,IA,2021,July,oats
3122,4.5,,,,IA,2021,August,oats
3123,2.08,,,,IA,2021,September,oats
3124,4.01,,,,IA,2021,October,oats
3125,0.47,,,,IA,2021,November,oats
3126,1.22,,,,IA,2021,December,oats
3127,1.32,,,,IA,2022,January,oats
3128,0.31,,,,IA,2022,February,oats
3129,0.98,,,,IA,2022,March,oats
3130,1.93,,,,IA,2022,April,oats
3131,1.78,,,,IA,2022,May,oats
3132,2.91,,,,IA,2022,June,oats
3133,3.51,,,,IA,2022,July,oats
3134,5.39,,,,IA,2022,August,oats
3135,1.29,,,,IA,2022,September,oats
3136,0.31,,,,IA,2022,October,oats
3137,0.88,,,,IA,2022,December,oats
3138,3.04,,,,IA,2023,January,oats
3139,2.24,,,,IA,2023,February,oats
3140,1.14,,,,IA,2023,March,oats
3141,1.92,,,,IA,2023,April,oats
3142,5.07,,,,IA,2023,May,oats
3143,2.21,,,,IA,2023,June,oats
3144,2.63,,,,IA,2023,July,oats
3145,6.3,,,,IA,2023,August,oats
3146,2.37,,,,IA,2023,September,oats
3147,3.15,,,,IA,2023,October,oats
3148,0.09,,,,IA,2023,November,oats
3149,1.57,,,,IA,2023,December,oats
